Date,City,Country,co,no2,o3,pm10,pm25,so2
3/18/2020,Castelló de la Plana,ES,0.1,3.7,29.7,11,34,1.6
3/18/2020,Chandigarh,IN,3.7,7.6,12.4,76,111,7.5
3/18/2020,Changchun,CN,6.4,11.5,43.9,49,78,4.6
3/18/2020,Changsha,CN,7.3,10.6,22.4,52,134,3.6
3/18/2020,Changwon,KR,5.6,16.7,37.6,43,78,5.8
3/18/2020,Charleroi,BE,0.1,13.8,3.3,30,70,0.6
3/18/2020,Chengdu,CN,6.4,28.8,8.2,66,124,4.6
3/18/2020,Chennai,IN,9,2.9,11.4,6,88,2.6
3/18/2020,Cheongju-si,KR,5.6,24.1,14.5,50,107,4.3
3/18/2020,Chiang Mai,TH,0.1,11,13.1,62,157,1.1
3/18/2020,Chiba,JP,3.4,15.8,31.2,13,50,2.9
3/18/2020,Chon Buri,TH,0.1,3.5,11.1,38,59,0.6
3/18/2020,Chongqing,CN,6.4,16.5,15.9,51,91,4.1
3/18/2020,Chuncheon,KR,5.6,15.8,16,44,95,4.3
3/18/2020,Concepción,CL,14,3.3,8,32,34,2.3
3/18/2020,Copenhagen,DK,1.9,5.7,21.5,14,28,0.3
3/18/2020,Daegu,KR,4.5,15.8,34.4,45,87,5.8
3/18/2020,Daejeon,KR,4.5,19.5,16,47,78,4.3
3/18/2020,Darwin,AU,2.4,0.5,4.7,8,7,0.3
3/18/2020,Delhi,IN,8.4,18,10.2,99,152,6.9
3/18/2020,Denver,US,2.8,9.2,12.6,23,38,0.6
3/18/2020,Dongguan,CN,6.4,19.7,15.1,60,132,4.6
3/18/2020,Donostia / San Sebastián,ES,0.1,9.6,6.5,21,53,1.6
3/18/2020,Douliu,TW,4.6,13,23.3,59,107,2.9
3/18/2020,East London,ZA,15.8,1.9,8.2,26,46,8.7
3/18/2020,Edinburgh,GB,1.4,6.9,28.1,8,17,3.1
3/18/2020,Erzurum,TR,4.1,7.7,26.9,25,100,1.2
3/18/2020,Eskişehir,TR,2,13.1,26.7,32,51,3.2
3/18/2020,Foshan,CN,7.3,24.7,15.9,50,93,3.6
3/18/2020,Fukuoka,JP,4.5,7.5,36.8,16,53,1.5
3/18/2020,Fushun,CN,6.4,9.2,35.8,69,119,8.7
3/18/2020,Fuzhou,CN,6.7,15.1,40.7,36,112,2.1
3/18/2020,Gandhinagar,IN,5.3,11.4,11.6,72,124,7.7
3/18/2020,Gasteiz / Vitoria,ES,0.1,11.9,24.8,21,53,0.6
3/18/2020,Gdańsk,PL,3.2,5.6,25.2,20,60,1.6
3/18/2020,Ghāziābād,IN,15.7,24.5,14.4,99,164,7.5
3/18/2020,Gifu-shi,JP,4.5,5.6,27.2,10,46,2.9
3/18/2020,Guangzhou,CN,7.3,26.1,7.8,44,93,3.6
3/18/2020,Guiyang,CN,6.4,16,7.8,53,104,10.7
3/18/2020,Gwangju,KR,5.6,15.8,24.8,46,78,4.3
3/18/2020,Győr,HU,13.1,11.4,8.3,31,85,1.6
3/18/2020,Haarlem,NL,2.6,8.8,23,19,38,0.8
3/18/2020,Haifa,IL,2.3,2.9,34.4,18,29,1
3/18/2020,Haikou,CN,4.6,3.7,26.9,34,57,1.6
3/18/2020,Hamburg,DE,0.1,13.3,15.5,16,46,2.6
3/18/2020,Hangzhou,CN,6.4,17.9,18.7,60,104,3.1
3/18/2020,Hanoi,VN,4,6,3.3,17,72,4
3/18/2020,Harbin,CN,5.8,13.3,27.7,44,93,9.7
3/18/2020,Hefei,CN,5.5,26.1,23.2,65,107,4.1
3/18/2020,Hegang,CN,6.3,6.4,41.5,53,97,5.6
3/18/2020,Hiroshima,JP,4.5,15.8,31.2,16,50,2.9
3/18/2020,Hong Kong,HK,5.9,26.6,19.7,42,76,2.3
3/18/2020,Hsinchu,TW,4.5,13.9,26.4,39,85,2.9
3/18/2020,Hyderabad,IN,4.8,12.3,7.7,55,87,2.8
3/18/2020,Hāpur,IN,10.2,14.2,11.7,97,149,7.3
3/18/2020,Incheon,KR,6.7,29.7,24.1,51,87,5.8
3/18/2020,Indianapolis,US,2.7,9.3,12.8,14,44,1.5
3/18/2020,Istanbul,TR,17.9,22.3,9.9,16,47,3.8
3/18/2020,Jacksonville,US,3.7,3.2,12.6,11,23,0.2
3/18/2020,Jaipur,IN,6.4,16.5,25.5,61,100,5.2
3/18/2020,Jeju City,KR,4.5,12.1,43.2,52,82,2.9
3/18/2020,Jeonju,KR,5.6,12.1,23.3,43,80,5.8
3/18/2020,Jieyang,CN,8.3,17.9,16.3,68,160,5.1
3/18/2020,Jinan,CN,0.1,9.6,45.5,71,89,6.1
3/18/2020,Johannesburg,ZA,6.9,6.9,3.7,25,68,1.6
3/18/2020,Kagoshima,JP,2.3,9.3,21.6,13,46,1.5
3/18/2020,Kanazawa,JP,4.5,5.6,40.8,18,55,1.5
3/18/2020,Kaohsiung,TW,4.6,16.7,31.2,55,93,4.3
3/18/2020,Katowice,PL,6.3,18,14.1,54,129,7.9
3/18/2020,Kayseri,TR,4.5,0.1,12.2,14,38,1.1
3/18/2020,Kecskemét,HU,4.2,5.1,31.6,24,53,2.7
3/18/2020,Keelung,TW,4.5,12.1,21.6,37,72,2.9
3/18/2020,Kobe,JP,3.4,20.4,27.2,17,59,2.9
3/18/2020,Kochi,JP,2.3,4.7,34.4,12,38,1.5
3/18/2020,Kolkata,IN,5.7,14.8,12.6,94,160,7.6
3/18/2020,Konya,TR,3.1,7.1,15.3,8,54,2.5
3/18/2020,Kraków,PL,8.9,19.5,18,63,133,3.5
3/18/2020,Kumamoto,JP,2.3,6.5,29.6,14,42,1.5
3/18/2020,Kunming,CN,6.8,10.6,32.1,54,117,3.6
3/18/2020,Kyoto,JP,4.5,17.6,27.2,20,59,2.9
3/18/2020,Lampang,TH,0.1,2.4,24.5,63,132,0.6
3/18/2020,Lanzhou,CN,10.9,34.3,5.7,82,132,8.2
3/18/2020,Las Palmas de Gran Canaria,ES,0.1,1.9,35.8,16,21,2.1
3/18/2020,Las Vegas,US,0.1,5,15.9,8,13,0.4
3/18/2020,Leeds,GB,3,11.8,23.6,8,18,2.1
3/18/2020,Lhasa,CN,3.7,2.8,43.5,40,53,2.6
3/18/2020,Liège,BE,0.1,8.7,15.9,21,57,1.1
3/18/2020,London,GB,2.9,10.6,19.9,14,32,3.2
3/18/2020,Macau,MO,5.2,19.7,18.4,48,80,1
3/18/2020,Madrid,ES,0.1,13.3,16.9,20,50,3.1
3/18/2020,Marseille,FR,0.1,12.8,19.3,24,56,0.9
3/18/2020,Matsuyama,JP,5.6,9.3,29.6,14,53,1.5
3/18/2020,Melbourne,AU,0.8,6.5,16,24,17,0.2
3/18/2020,Middelburg,ZA,1.8,3.2,7.4,10,17,1.1
3/18/2020,Milan,IT,0.1,36.6,44.3,44,107,2.1
3/18/2020,Milwaukee,US,2.2,6.5,24.7,15,52,0.2
3/18/2020,Miskolc,HU,5.8,9.8,10.2,48,113,3.5
3/18/2020,Mokpo,KR,4.5,9.3,26.4,45,78,5.8
3/18/2020,Mumbai,IN,9.7,15.9,12.2,84,130,8
3/18/2020,Muzaffarnagar,IN,14,5.9,7.6,96,159,9.5
3/18/2020,Mysore,IN,2.4,8.5,23.3,32,53,1.6
3/18/2020,Nagasaki,JP,3.4,4.7,30.4,14,38,1.5
3/18/2020,Nagoya,JP,3.4,13,28.1,17,55,1.5
3/18/2020,Nagpur,IN,6.5,21.8,11.7,46,77,2.1
3/18/2020,Naha,JP,3.4,6.5,33.6,15,34,1.5
3/18/2020,Nakhon Pathom,TH,0.1,1.8,13.1,34,70,0.6
3/18/2020,Nanchang,CN,8.2,17.4,9,70,152,12.2
3/18/2020,Nanjing,CN,8.2,27.5,23.6,65,114,7.6
3/18/2020,Nanning,CN,7.3,11.9,11,27,65,4.1
3/18/2020,Nantes,FR,0.1,9.1,16,23,69,0.7
3/18/2020,Naples,IT,5,12,23.7,29,65,0.9
3/18/2020,Nara-shi,JP,3.4,6.5,34.4,20,57,4.3
3/18/2020,Nashik,IN,3.9,14.3,18.1,49,87,1.8
3/18/2020,Newport,GB,0.6,6.4,26.9,4,9,3.1
3/18/2020,Niigata,JP,3.4,4.7,36.8,12,46,1.5
3/18/2020,Ningbo,CN,5.5,24.3,18.7,58,117,6.1
3/18/2020,Nizhniy Novgorod,RU,3.2,8.3,11.3,36,90,1.5
3/18/2020,Niš,RS,4.5,8.5,29.4,38,98,8
3/18/2020,Novi Sad,RS,6,8.7,26,42,94,4.1
3/18/2020,Novosibirsk,RU,2.8,17.6,10.1,10,38,9.1
3/18/2020,Okayama,JP,3.4,13.9,30.4,18,59,7.2
3/18/2020,Osaka,JP,4.5,21.3,29.6,20,59,2.9
3/18/2020,Palma,ES,3.7,2.8,33.3,19,25,1.1
3/18/2020,Patna,IN,12.8,20.8,6.5,89,152,5.5
3/18/2020,Phoenix,US,3.4,4.7,22.4,7,11,0.1
3/18/2020,Pohang,KR,4.5,13.9,36.8,52,82,5.8
3/18/2020,Port Elizabeth,ZA,2,3.7,9,25,38,3.1
3/18/2020,Potsdam,DE,0.1,13.7,24.3,18,52,1.1
3/18/2020,Pretoria,ZA,5.3,6.1,1.3,26,53,1.6
3/18/2020,Pristina,XK,18.6,10.1,28.1,36,90,8.5
3/18/2020,Pécs,HU,8.1,17,11.3,44,103,2.3
3/18/2020,Płock,PL,4.1,7.3,23.3,42,97,1.7
3/18/2020,Qingdao,CN,0.1,15.1,48.4,91,160,5.1
3/18/2020,Qinhuangdao,CN,0.1,22.4,23.6,79,144,8.2
3/18/2020,Qiqihar,CN,6.4,6.4,35,33,72,7.1
3/18/2020,Rayong,TH,0.1,4.7,12.7,40,61,1.1
3/18/2020,Rijeka,HR,0.1,1.3,46.7,12,56,3.3
3/18/2020,Rome,IT,0.1,12.4,16.7,33,78,0.3
3/18/2020,Saint Paul,US,2.6,9.3,14.5,16,38,1.5
3/18/2020,Saint Petersburg,RU,3.7,13.2,15.3,7,21,7
3/18/2020,Saitama,JP,3.4,14.9,24.8,12,42,1.5
3/18/2020,Samsun,TR,6.9,27.9,18.1,31,54,5.3
3/18/2020,Samut Prakan,TH,0.1,2.9,11.5,39,72,2.2
3/18/2020,Santa Cruz de Tenerife,ES,0.1,1.9,33.8,10,21,2.1
3/18/2020,Santiago,CL,6.3,15.8,16.8,60,60,10.5
3/18/2020,Sapporo,JP,3.4,13,28.9,11,42,1.5
3/18/2020,Sejong,KR,5.6,15.8,24.1,52,102,2.9
3/18/2020,Sendai,JP,0.1,6.5,35.2,9,30,10
3/18/2020,Seongnam-si,KR,5.6,30.6,6.4,52,102,4.3
3/18/2020,Seoul,KR,6.7,37.1,14.5,54,97,5.8
3/18/2020,Shanghai,CN,5.8,24.3,38.2,61,144,4.6
3/18/2020,Shantou,CN,9.1,21.1,14.3,66,155,6.6
3/18/2020,Shenyang,CN,8.2,14.2,31.7,74,112,9.7
3/18/2020,Shenzhen,CN,5.8,17,20.4,54,89,3.1
3/18/2020,Shijiazhuang,CN,0.1,6.9,32.9,77,76,8.2
3/18/2020,Shillong,IN,3.5,1.5,8.4,69,148,5
3/18/2020,Skopje,MK,3.4,7.2,19.1,44,78,1.9
3/18/2020,Suncheon,KR,5.6,12.1,36.1,38,68,5.8
3/18/2020,Surrey,CA,0.1,8,6.6,15,35,0.3
3/18/2020,Suwon,KR,5.6,26,16,50,91,5.8
3/18/2020,Swansea,GB,5.2,9.2,20.8,9,34,4.6
3/18/2020,Sydney,AU,2.3,9.3,14.5,16,18,2.9
3/18/2020,Szczecin,PL,0.1,6.1,29.3,12,52,0.8
3/18/2020,Szeged,HU,3.2,17.5,3.1,51,92,5.5
3/18/2020,São José dos Campos,BR,1.9,5.1,17.9,16,38,0.6
3/18/2020,São Paulo,BR,3.7,16.5,20.8,25,61,1.1
3/18/2020,Taichung,TW,4.9,16.7,26.4,50,93,4.3
3/18/2020,Tainan,TW,4.8,15.8,27.2,55,99,4.3
3/18/2020,Taipei,TW,6.6,26.9,19.2,43,91,4.3
3/18/2020,Taitung City,TW,3.8,4.7,24.8,24,55,1.5
3/18/2020,Taiyuan,CN,5.2,24.3,28.9,83,104,11.7
3/18/2020,Takamatsu,JP,3.4,5.6,42.4,15,42,2.9
3/18/2020,Talca,CL,11.5,6.5,11.2,29,33,2.8
3/18/2020,Taoyuan City,TW,5.9,23.2,22.4,44,95,4.3
3/18/2020,Tarnów,PL,11.8,15,24,55,124,3.7
3/18/2020,Tbilisi,GE,4,11,5.7,15,53,1.1
3/18/2020,Tel Aviv,IL,3.4,5.4,35.7,42,42,1.5
3/18/2020,Thiruvananthapuram,IN,7,7.4,15.7,39,63,4.8
3/18/2020,Thrissur,IN,2.8,5.1,14.6,68,23,2.5
3/18/2020,Tokyo,JP,4.5,22.3,22.4,14,50,2.9
3/18/2020,Toyama,JP,4.5,4.7,38.4,15,53,1.5
3/18/2020,Trabzon,TR,4.1,26.7,19.5,26,55,2
3/18/2020,Tucson,US,1.8,3.8,26.4,12,13,0.2
3/18/2020,Ulan Bator,MN,0.1,3.5,17.5,40,46,4.1
3/18/2020,Ulsan,KR,5.6,20.4,34.4,45,78,5.8
3/18/2020,Utsunomiya,JP,3.4,13,30.4,11,42,1.5
3/18/2020,Valencia,ES,0.1,3.7,24.4,12,50,1.6
3/18/2020,Valladolid,ES,0.1,8.3,15.9,28,63,2.1
3/18/2020,Vancouver,CA,0.1,7.6,6.1,16,33,0.4
3/18/2020,Vereeniging,ZA,4.1,2.8,8.2,20,59,1.6
3/18/2020,Visakhapatnam,IN,7.3,23.2,4.3,71,104,3.2
3/18/2020,Vitória,BR,1.3,3.4,11.7,13.3,15.7,10.5
3/18/2020,Wollongong,AU,1.2,9.3,12.1,14,15,2.9
3/18/2020,Wrocław,PL,5,15.3,20,33,90,2.8
3/18/2020,Wuhan,CN,7,6.9,36.6,65,132,4.1
3/18/2020,Xiamen,CN,6.8,14.2,39.8,51,137,4.1
3/18/2020,Xining,CN,6.4,12.4,18.7,55,119,5.1
3/18/2020,Xinxiang,CN,7.3,15.6,24.4,65,80,12.2
3/18/2020,Xi’an,CN,4.6,23.4,17.9,72,93,4.1
3/18/2020,Xuchang,CN,6.4,17,33.8,61,112,6.1
3/18/2020,Yeosu,KR,6.7,15.8,27.2,40,68,5.8
3/18/2020,Yinchuan,CN,5.5,8.3,29.3,96,82,4.1
3/18/2020,Yokohama,JP,4.5,14.9,27.2,14,46,2.9
3/18/2020,Yunfu,CN,7.4,18.3,7.4,35,97,3.6
3/18/2020,Zenica,BA,5.8,18.3,24.8,56,91,48.2
3/18/2020,Zhengzhou,CN,5.3,17.9,30.9,66,85,6.1
3/18/2020,Zhuzhou,CN,4.6,7.4,28.5,47,107,3.6
3/18/2020,Ürümqi,CN,9.1,22.9,13,64,109,5.1
3/18/2020,İzmit,TR,14.3,12.6,15.3,25,52,1.6
3/18/2020,Łódź,PL,6.3,10.7,22.6,54,149,4.4
3/18/2020,Ōita,JP,4.5,6.5,32,11,42,4.3
3/19/2020,Abu Dhabi,AE,0.1,12.4,17.1,89,68,4.6
3/19/2020,Adapazarı,TR,16.9,9.7,17.2,22,51,21.6
3/19/2020,Adelaide,AU,2.2,1.9,9.4,21,13,0.6
3/19/2020,Akita,JP,3.4,7.5,38.4,10,53,1.5
3/19/2020,Albuquerque,US,1.3,2.8,32.8,4,4,1.5
3/19/2020,Amsterdam,NL,2.7,6.4,20.9,11,29,0.1
3/19/2020,Andong,KR,6.7,12.1,22.4,37,76,5.8
3/19/2020,Ankara,TR,5.2,16.2,7,19,47,2.8
3/19/2020,Anyang,CN,2.3,8.3,29.3,71,65,4.6
3/19/2020,Balıkesir,TR,7.4,8.3,25.9,19,36,59.7
3/19/2020,Bangkok,TH,0.1,5.2,7.5,35,68,1.1
3/19/2020,Beijing,CN,1.9,3.7,31.7,43,25,1.1
3/19/2020,Belfast,GB,2.5,12.4,19.1,20,30,1.6
3/19/2020,Belgrade,RS,10.7,15.2,20,55,135,8.1
3/19/2020,Bengaluru,IN,7.1,8.9,20.4,60,100,4.7
3/19/2020,Berlin,DE,0.1,11.9,19.9,21,60,1.1
3/19/2020,Bhopal,IN,5.6,9.9,12.8,78,91,4.9
3/19/2020,Bilbao,ES,0.1,7.4,15.5,25,59,3.1
3/19/2020,Bogotá,CO,6.4,9.1,11.5,58,149,0.8
3/19/2020,Boise,US,6.7,23.2,20.8,17,38,1.5
3/19/2020,Brescia,IT,0.1,31.1,43.1,30,78,1.1
3/19/2020,Brisbane,AU,2.8,4.2,7,12,18,1.6
3/19/2020,Bristol,GB,0.5,10.5,20.8,10,34,3.1
3/19/2020,Brussels,BE,0.1,17,8.6,32,76,1.1
3/19/2020,Budapest,HU,6.8,25.5,9.1,43,93,3
3/19/2020,Burgos,ES,0.1,6.4,26.4,21,34,0.6
3/19/2020,Bursa,TR,19.1,18.6,17.5,38,68,3.3
3/19/2020,Busan,KR,4.5,12.1,35.2,49,76,4.3
3/19/2020,Bydgoszcz,PL,4.1,7.2,17.5,25,70,2.5
3/19/2020,Calama,CL,2,3.3,7.3,31,23,0.9
3/19/2020,Cardiff,GB,0.5,8.4,22.8,7,15,3.1
3/19/2020,Castelló de la Plana,ES,0.1,4.6,28.9,11,34,2.6
3/19/2020,Chandigarh,IN,4.7,8.2,13.2,74,114,9.7
3/19/2020,Changchun,CN,4.6,7.8,34.2,31,59,3.1
3/19/2020,Changsha,CN,7.3,13.8,20.4,53,124,5.1
3/19/2020,Changwon,KR,4.5,10.2,35.2,42,68,4.3
3/19/2020,Charleroi,BE,0.1,15.1,10.6,50,107,0.6
3/19/2020,Chengdu,CN,4.9,19.2,23.6,51,87,3.6
3/19/2020,Chennai,IN,9,3.3,8,6,78,2.5
3/19/2020,Cheongju-si,KR,4.5,13,31.2,45,82,4.3
3/19/2020,Chiang Mai,TH,0.1,12.7,10.7,77,172,1.1
3/19/2020,Chiba,JP,3.4,12.1,29.6,18,55,2.9
3/19/2020,Chon Buri,TH,0.1,4.7,13.4,36,59,0.6
3/19/2020,Chongqing,CN,6.4,20.2,24.4,55,104,5.1
3/19/2020,Chuncheon,KR,5.6,9.3,30.4,44,82,2.9
3/19/2020,Concepción,CL,14.7,4.5,9.6,38,42,2.9
3/19/2020,Copenhagen,DK,1.7,4.4,26.2,28,34,0.3
3/19/2020,Daegu,KR,4.5,11.2,29.6,45,76,5.8
3/19/2020,Daejeon,KR,3.4,9.3,32.8,44,72,2.9
3/19/2020,Darwin,AU,2.4,0.4,3.8,9,10,0.3
3/19/2020,Delhi,IN,9.4,20.2,7.1,114,164,8.7
3/19/2020,Dongguan,CN,6.4,16,12.2,31,78,4.6
3/19/2020,Donostia / San Sebastián,ES,0.1,5.5,24,20,50,1.1
3/19/2020,Douliu,TW,4.6,11.2,23.3,52,104,4.3
3/19/2020,East London,ZA,15.6,1.4,6.5,22,38,10.2
3/19/2020,Edinburgh,GB,1.6,11.5,23.6,10,21,4.1
3/19/2020,Erzurum,TR,4.5,13.1,29.1,19,55,2
3/19/2020,Eskişehir,TR,2.7,12.1,33.1,37,48,2.5
3/19/2020,Foshan,CN,7.4,21.5,9.4,39,76,3.6
3/19/2020,Fukuoka,JP,3.4,5.6,40,18,55,2.9
3/19/2020,Fushun,CN,3.7,4.2,27.7,31,34,5.1
3/19/2020,Fuzhou,CN,8.2,15.6,20.4,27,68,2.6
3/19/2020,Gandhinagar,IN,9.3,13.7,6.8,83,143,16.5
3/19/2020,Gasteiz / Vitoria,ES,0.1,4.6,35.8,18,50,0.6
3/19/2020,Gdańsk,PL,2.4,4.1,23.8,8,29,1.2
3/19/2020,Ghāziābād,IN,13.3,31.8,6.7,139,185,10.3
3/19/2020,Gifu-shi,JP,3.4,8.4,26.4,14,53,4.3
3/19/2020,Guadalajara,MX,4.9,8.4,18.4,34,55,2.2
3/19/2020,Guangzhou,CN,7.4,25.2,7.8,26,61,3.6
3/19/2020,Guiyang,CN,4.6,7.8,36.2,50,89,5.6
3/19/2020,Gwangju,KR,4.5,11.2,30.4,45,72,4.3
3/19/2020,Győr,HU,13.3,15,6.2,38,97,1.3
3/19/2020,Haarlem,NL,2.1,6.5,22,10,24,0.1
3/19/2020,Haifa,IL,2.3,3.3,36.7,19,34,0.6
3/19/2020,Haikou,CN,5.5,6,23.2,33,61,1.6
3/19/2020,Hamburg,DE,0.1,11.5,17.1,12,34,1.6
3/19/2020,Hangzhou,CN,6.4,17,28.5,66,93,3.6
3/19/2020,Hanoi,VN,3,5.1,3,14,61,4
3/19/2020,Harbin,CN,6.4,12.8,26,36,104,9.2
3/19/2020,Hefei,CN,3.7,12.8,28.1,110,95,3.6
3/19/2020,Hegang,CN,4,2.3,32.9,20,65,4.6
3/19/2020,Hiroshima,JP,4.5,11.2,36.1,20,59,7.2
3/19/2020,Hong Kong,HK,6.2,25.3,8.9,23,61,2.2
3/19/2020,Hsinchu,TW,4.9,15.8,16.8,39,91,2.9
3/19/2020,Hyderabad,IN,5.6,12.6,9.9,70,117,3.6
3/19/2020,Hāpur,IN,12.5,15.4,7.8,121,164,8.3
3/19/2020,Incheon,KR,4.5,11.2,34.4,47,61,5.8
3/19/2020,Istanbul,TR,17,16.4,14,18,53,4
3/19/2020,Jacksonville,US,3.7,4.6,11.4,14,29,0.2
3/19/2020,Jaipur,IN,5.7,12.5,30.6,64,104,6
3/19/2020,Jeju City,KR,3.4,7.5,44,41,61,1.5
3/19/2020,Jeonju,KR,4.5,8.4,33.6,45,70,4.3
3/19/2020,Jieyang,CN,9.3,16,5.7,51,137,4.6
3/19/2020,Jinan,CN,0.1,6.4,37,32,30,3.1
3/19/2020,Johannesburg,ZA,7.1,7.4,6.1,38,78,2.6
3/19/2020,Kagoshima,JP,2.3,6.5,28.1,20,59,2.9
3/19/2020,Kanazawa,JP,4.5,4.7,45.6,16,53,2.9
3/19/2020,Kaohsiung,TW,5.3,15.8,29.6,50,95,4.3
3/19/2020,Katowice,PL,3.7,11.4,18.7,41,88,4.2
3/19/2020,Kayseri,TR,4.9,0.1,9.9,21,63,1.2
3/19/2020,Kecskemét,HU,4,3.7,27.8,20,49,4.7
3/19/2020,Keelung,TW,5.4,13.9,13.6,28,72,2.9
3/19/2020,Kobe,JP,3.4,14.9,33.6,18,59,4.3
3/19/2020,Kochi,JP,3.4,4.7,23.3,16,55,2.9
3/19/2020,Kolkata,IN,6.3,17.8,15.5,97,164,8.7
3/19/2020,Konya,TR,2.3,7.8,15.2,9,59,2.7
3/19/2020,Kraków,PL,8.2,15.4,23.9,45,98,2.2
3/19/2020,Kumamoto,JP,2.3,6.5,32.8,20,55,2.9
3/19/2020,Kunming,CN,6.4,9.2,28.9,56,144,4.1
3/19/2020,Kyoto,JP,4.5,14.9,32.8,21,61,4.3
3/19/2020,Lampang,TH,0.1,2.9,24.1,68,152,0.6
3/19/2020,Lanzhou,CN,10,29.8,7.8,100,129,8.7
3/19/2020,Las Palmas de Gran Canaria,ES,0.1,2.3,35,43,46,2.6
3/19/2020,Las Vegas,US,0.1,3.9,17.1,10,14,0.2
3/19/2020,Leeds,GB,3.1,11.8,19.8,17,30,1.8
3/19/2020,Lhasa,CN,3.7,4.2,37.4,21,34,3.1
3/19/2020,Liège,BE,0.1,11.9,9.4,34,76,2.6
3/19/2020,London,GB,2.8,11.7,15.9,15,42,3.3
3/19/2020,Macau,MO,5.6,25.5,6.8,34,74,1.1
3/19/2020,Madrid,ES,0.1,7.4,26.1,17,46,1.1
3/19/2020,Marseille,FR,0.1,11.7,29.8,25,65,0.6
3/19/2020,Matsuyama,JP,4.5,12.1,29.6,16,59,10
3/19/2020,Melbourne,AU,1.4,11.2,15.2,28,23,0.6
3/19/2020,Mexico City,MX,5.3,15.8,20.5,35,68,2.9
3/19/2020,Middelburg,ZA,2.8,5.5,11.8,27,63,4.1
3/19/2020,Milan,IT,0.1,39.4,46.8,41,89,3.1
3/19/2020,Milwaukee,US,2.3,6.4,12.5,12,38,0.2
3/19/2020,Miskolc,HU,6.1,9.2,10.5,47,116,2.8
3/19/2020,Mokpo,KR,3.4,4.7,31.2,35,55,4.3
3/19/2020,Morelia,MX,17.4,11.3,23.7,26,53,5.8
3/19/2020,Mumbai,IN,6.1,12.1,9.8,65,84,5.8
3/19/2020,Muzaffarnagar,IN,15.3,9.4,7.6,110,166,10.5
3/19/2020,Mysore,IN,3.6,9.3,15.1,46,72,0.7
3/19/2020,Nagasaki,JP,4.5,4.7,35.2,17,46,2.9
3/19/2020,Nagoya,JP,3.4,13,29.6,20,59,2.9
3/19/2020,Nagpur,IN,5.9,20.7,17.8,45,85,1
3/19/2020,Naha,JP,4.5,6.5,28.9,19,34,1.5
3/19/2020,Nakhon Pathom,TH,0.1,1.8,11.5,33,63,0.6
3/19/2020,Nanchang,CN,5.5,16.5,19.9,63,112,8.7
3/19/2020,Nanjing,CN,7.3,14.2,26,63,78,4.6
3/19/2020,Nanning,CN,7.3,11.9,8.6,20,50,3.6
3/19/2020,Nantes,FR,0.1,7.7,13.1,20,64,3.2
3/19/2020,Naples,IT,5.7,14.3,27.6,36,78,1.6
3/19/2020,Nara-shi,JP,3.4,6.5,27.2,18,57,4.3
3/19/2020,Nashik,IN,3.4,11.2,20.2,40,76,1.3
3/19/2020,Newport,GB,0.5,6,26.9,7,18,3.1
3/19/2020,Niigata,JP,2.3,6.5,34.4,12,50,1.5
3/19/2020,Ningbo,CN,4.6,14.7,32.5,59,93,4.6
3/19/2020,Nizhniy Novgorod,RU,2.8,10.5,12,29,73,3.4
3/19/2020,Niš,RS,5.7,8,21.7,43,111,7.8
3/19/2020,Novi Sad,RS,6.5,8.7,30.2,43,88,3.8
3/19/2020,Novosibirsk,RU,2.9,18.2,9.3,11,46,8.7
3/19/2020,Okayama,JP,3.4,19.5,24.8,26,70,8.6
3/19/2020,Osaka,JP,4.5,18.6,28.9,20,59,4.3
3/19/2020,Pachuca de Soto,MX,8.6,7.4,30,42,52,2.8
3/19/2020,Palma,ES,3.7,2.7,32.1,14,21,1.1
3/19/2020,Paris,FR,0.1,18.9,14.4,30,75,0.1
3/19/2020,Patna,IN,10.7,19.9,7,89,148,6.3
3/19/2020,Perth,AU,2,5.6,16,13,20,2.9
3/19/2020,Phoenix,US,3.4,5.6,28.9,4,10,0.1
3/19/2020,Pohang,KR,4.5,10.2,41.6,51,76,5.8
3/19/2020,Port Elizabeth,ZA,1.6,4.2,7.4,17,30,3.6
3/19/2020,Potsdam,DE,0.1,7.9,23.1,19,59,1.6
3/19/2020,Pretoria,ZA,11.6,6.8,2.5,50,90,1.6
3/19/2020,Pristina,XK,19.6,10.5,25.4,34,88,6.8
3/19/2020,Pécs,HU,4.5,12,18.6,30,89,3.4
3/19/2020,Płock,PL,3.8,7.1,18.3,31,81,2
3/19/2020,Qingdao,CN,0.1,8.7,32.1,50,42,2.6
3/19/2020,Qinhuangdao,CN,0.1,5.1,27.3,17,30,4.6
3/19/2020,Qiqihar,CN,5.7,5.1,35,22,50,5.6
3/19/2020,Rayong,TH,0.1,2.9,13.8,38,61,0.6
3/19/2020,Rijeka,HR,0.1,2.5,47,18,65,3.7
3/19/2020,Rome,IT,0.1,12.8,19.1,31,78,0.3
3/19/2020,Saint Paul,US,2.6,7.5,10.4,9,25,1.5
3/19/2020,Saint Petersburg,RU,2.4,6.7,26.2,2,5,7.5
3/19/2020,Saitama,JP,3.4,13.9,31.2,17,55,2.9
3/19/2020,Samsun,TR,0.1,24.7,15.1,25,44,5.3
3/19/2020,Samut Prakan,TH,0.1,4.1,12.3,44,87,2.2
3/19/2020,San Jose,US,2.8,7.5,22.4,7,21,1.5
3/19/2020,Santa Cruz de Tenerife,ES,0.1,1.9,33.3,33,57,3.1
3/19/2020,Santiago,CL,6.2,16.4,15.2,60,57,10.8
