,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
1/10/2019,Leeds,GB,4.6,17.4,7.6,15.0,43.0,2.1
1/10/2019,Lhasa,CN,5.5,6.9,28.1,20.0,34.0,3.1
1/10/2019,Lima,PE,19.9,18.8,4.0,45.0,51.0,17.3
1/10/2019,Livorno,IT,0.1,36.2,12.6,29.0,68.0,2.5
1/10/2019,Liège,BE,0.1,19.2,8.6,13.0,30.0,0.6
1/10/2019,London,GB,11.6,29.6,1.8,29.0,76.0,3.2
1/10/2019,Los Angeles,US,7.5,26.9,11.2,25.0,55.0,1.5
1/10/2019,Macau,MO,9.1,35.1,4.5,57.0,113.0,1.7
1/10/2019,Madrid,ES,0.1,19.7,13.9,10.0,25.0,5.6
1/10/2019,Marseille,FR,0.1,11.9,12.2,13.0,34.0,1.1
1/10/2019,Matsuyama,JP,4.5,9.3,17.6,9.0,34.0,2.9
1/10/2019,Melbourne,AU,2.3,3.8,7.3,14.0,15.0,2.9
1/10/2019,Metz,FR,2.8,12.1,15.5,14.0,34.0,1.7
1/10/2019,Mexico City,MX,7.8,18.6,17.6,39.0,68.0,4.3
1/10/2019,Middelburg,ZA,3.4,4.2,13.0,20.0,53.0,1.6
1/10/2019,Milan,IT,0.1,33.9,19.1,19.0,21.0,2.6
1/10/2019,Milwaukee,US,3.6,18.6,17.6,16.0,30.0,1.5
1/10/2019,Miskolc,HU,9.1,15.4,5.6,51.0,129.0,6.8
1/10/2019,Mokpo,KR,5.6,11.2,12.8,30.0,65.0,5.8
1/10/2019,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
1/10/2019,Morelia,MX,22.7,13.5,18.1,21.0,52.0,11.3
1/10/2019,Mumbai,IN,18.9,22.7,24.1,141.0,178.0,13.6
1/10/2019,Muzaffarnagar,IN,9.9,26.1,7.9,139.0,210.0,3.2
1/10/2019,Nagoya,JP,4.5,27.8,6.4,14.0,53.0,2.9
1/10/2019,Naha,JP,3.4,3.8,30.4,15.0,38.0,1.5
1/10/2019,Nanchang,CN,11.8,16.5,3.7,15.0,30.0,2.6
1/10/2019,Nancy,FR,2.8,11.0,16.7,13.0,42.0,4.2
1/10/2019,Nanjing,CN,6.4,22.0,3.7,45.0,102.0,4.1
1/10/2019,Nanning,CN,14.5,14.7,2.1,18.0,59.0,3.6
1/10/2019,Nantes,FR,0.1,10.8,14.2,19.0,40.0,0.6
1/10/2019,Nara-shi,JP,5.6,18.6,11.2,13.0,50.0,4.3
1/10/2019,Nashik,IN,16.0,33.8,5.2,81.0,157.0,2.6
1/10/2019,Newcastle,AU,3.4,4.7,11.2,29.0,43.0,7.2
1/10/2019,Newport,GB,3.2,24.1,3.3,20.0,62.0,1.6
1/10/2019,Nicosia,CY,4.8,18.8,8.8,27.0,48.0,2.0
1/10/2019,Niigata,JP,3.4,7.5,24.1,7.0,21.0,1.5
1/10/2019,Ningbo,CN,6.4,22.4,2.5,22.0,65.0,3.6
1/10/2019,Novi Sad,RS,5.7,13.6,8.6,45.0,133.0,3.5
1/10/2019,Okayama,JP,4.5,18.6,8.8,12.0,50.0,8.6
1/10/2019,Osaka,JP,5.6,28.8,7.3,14.0,50.0,4.3
1/10/2019,Oviedo,ES,0.1,12.4,10.4,21.0,61.0,2.6
1/10/2019,Pachuca de Soto,MX,6.7,0.4,24.8,18.0,18.0,2.9
1/10/2019,Paris,FR,0.1,25.3,9.6,23.0,43.0,1.7
1/10/2019,Phoenix,US,8.9,24.1,7.8,24.0,37.0,0.1
1/10/2019,Pohang,KR,4.5,16.7,20.0,24.0,42.0,4.3
1/10/2019,Port Elizabeth,ZA,0.6,1.0,0.9,18.0,30.0,0.6
1/10/2019,Potsdam,DE,0.1,5.7,24.0,3.0,8.0,0.6
1/10/2019,Pécs,HU,4.9,9.3,13.9,26.0,73.0,1.4
1/10/2019,Płock,PL,11.6,7.8,15.7,48.0,114.0,3.1
1/10/2019,Qingdao,CN,0.1,20.6,10.6,65.0,144.0,6.6
1/10/2019,Qinhuangdao,CN,20.4,33.4,4.1,85.0,160.0,20.3
1/10/2019,Qiqihar,CN,5.5,9.6,22.4,46.0,85.0,8.2
1/10/2019,Raleigh,US,1.7,3.8,22.4,8.0,21.0,1.5
1/10/2019,Rayong,TH,0.1,6.4,6.7,48.0,91.0,1.1
1/10/2019,Rijeka,HR,0.1,3.3,18.8,5.0,33.0,1.8
1/10/2019,Rome,IT,0.1,8.7,15.9,9.0,21.0,0.4
1/10/2019,Saitama,JP,5.6,29.7,8.0,20.0,68.0,2.9
1/10/2019,Samsun,TR,4.4,15.1,16.3,32.0,25.0,6.1
1/10/2019,Samut Prakan,TH,0.1,10.4,12.3,60.0,114.0,2.2
1/10/2019,San Jose,US,5.6,13.0,12.1,9.0,30.0,1.5
1/10/2019,Sanandaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/10/2019,Santiago,CL,4.2,11.4,13.1,39.0,40.0,1.1
1/10/2019,Sapporo,JP,2.3,11.2,26.4,10.0,25.0,5.8
1/10/2019,Sarajevo,BA,5.1,16.5,15.5,36.0,82.0,21.8
1/10/2019,Sejong,KR,10.0,38.0,4.0,54.0,107.0,8.6
1/10/2019,Sendai,JP,0.1,8.4,20.8,5.0,17.0,5.8
1/10/2019,Seongnam-si,KR,8.9,42.6,4.0,58.0,102.0,7.2
1/10/2019,Seoul,KR,8.9,45.4,3.2,53.0,99.0,8.6
1/10/2019,Shanghai,CN,4.6,22.0,9.8,18.0,59.0,2.6
1/10/2019,Shantou,CN,7.5,11.0,29.7,42.0,99.0,6.6
1/10/2019,Shenyang,CN,10.9,22.9,10.2,71.0,151.0,14.7
1/10/2019,Shenzhen,CN,6.7,14.2,22.0,51.0,87.0,3.6
1/10/2019,Shijiazhuang,CN,25.0,38.0,3.7,150.0,213.0,31.0
1/10/2019,Shizuoka,JP,2.3,13.0,14.5,7.0,21.0,2.9
1/10/2019,Skopje,MK,0.1,14.1,2.6,93.0,154.0,1.6
1/10/2019,Strasbourg,FR,0.1,21.1,9.8,22.0,38.0,1.6
1/10/2019,Suncheon,KR,4.5,8.4,24.1,14.0,38.0,4.3
1/10/2019,Surrey,CA,0.1,3.1,8.6,6.0,21.0,0.2
1/10/2019,Suwon,KR,6.7,42.6,4.0,59.0,119.0,8.6
1/10/2019,Suzhou,CN,4.6,22.4,3.7,34.0,82.0,3.1
1/10/2019,Swansea,GB,9.5,18.8,5.3,15.0,46.0,1.1
1/10/2019,Szeged,HU,4.5,5.5,11.3,38.0,99.0,5.0
1/10/2019,São José dos Campos,BR,1.9,3.7,23.6,18.0,46.0,1.1
1/10/2019,São Paulo,BR,3.7,12.8,26.4,26.0,61.0,0.6
1/10/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/10/2019,Taichung,TW,5.5,17.6,14.5,50.0,74.0,4.3
1/10/2019,Tainan,TW,5.7,17.6,15.2,71.0,124.0,4.3
1/10/2019,Taipei,TW,6.7,20.4,23.3,28.0,46.0,4.3
1/10/2019,Taitung City,TW,5.2,4.7,13.6,11.0,30.0,2.9
1/10/2019,Taiyuan,CN,26.4,41.6,4.9,164.0,242.0,50.1
1/10/2019,Takamatsu,JP,3.4,11.2,17.6,10.0,34.0,4.3
1/10/2019,Talca,CL,3.6,2.6,8.9,23.0,10.0,1.7
1/10/2019,Taoyuan City,TW,5.9,18.6,17.6,44.0,61.0,4.3
1/10/2019,Tarnów,PL,10.2,16.6,12.6,64.0,157.0,7.9
1/10/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/10/2019,Tepic,MX,11.7,9.9,17.0,50.0,65.0,8.6
1/10/2019,Tokyo,JP,5.6,34.3,7.3,15.0,59.0,1.5
1/10/2019,Toluca,MX,8.6,19.7,21.1,53.0,87.0,10.0
1/10/2019,Toyama,JP,5.6,7.5,23.3,8.0,21.0,1.5
1/10/2019,Trabzon,TR,9.0,39.4,13.9,26.0,80.0,9.2
1/10/2019,Tucson,US,3.5,13.2,14.5,18.0,21.0,0.2
1/10/2019,Ulsan,KR,5.6,20.4,16.0,27.0,53.0,4.3
1/10/2019,Utrecht,NL,2.2,23.2,8.2,20.0,23.0,0.2
1/10/2019,Utsunomiya,JP,4.5,24.1,7.3,14.0,50.0,1.5
1/10/2019,Vancouver,CA,0.1,3.8,8.7,8.0,15.0,0.2
1/10/2019,Vereeniging,ZA,5.6,2.8,13.5,39.0,59.0,1.1
1/10/2019,Visakhapatnam,IN,8.7,21.4,49.0,116.0,183.0,7.7
1/10/2019,Warsaw,PL,8.2,9.2,14.3,44.0,108.0,5.3
1/10/2019,Wollongong,AU,2.3,2.8,8.8,14.0,24.0,8.6
1/10/2019,Wrocław,PL,6.3,12.1,8.6,27.0,87.0,1.9
1/10/2019,Wuhan,CN,9.7,16.0,5.7,28.0,89.0,3.1
1/10/2019,Xiamen,CN,5.8,10.1,37.4,30.0,76.0,3.1
1/10/2019,Xining,CN,13.6,23.4,14.7,81.0,165.0,14.7
1/10/2019,Xinxiang,CN,12.9,23.8,7.4,93.0,177.0,8.7
1/10/2019,Xi’an,CN,13.6,25.2,4.9,114.0,200.0,7.1
1/10/2019,Xuchang,CN,10.9,17.9,12.6,76.0,180.0,5.6
1/10/2019,Yazd,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/10/2019,Yeosu,KR,6.7,10.2,19.2,17.0,38.0,5.8
1/10/2019,Yinchuan,CN,18.1,27.0,5.3,77.0,157.0,18.8
1/10/2019,Yokohama,JP,6.7,36.2,4.8,15.0,55.0,4.3
1/10/2019,Yunfu,CN,12.2,16.0,2.5,30.0,72.0,4.1
1/10/2019,Zhengzhou,CN,11.8,24.7,10.6,77.0,182.0,6.6
1/10/2019,Zhuzhou,CN,10.0,17.4,2.1,16.0,57.0,3.6
1/10/2019,Ürümqi,CN,22.6,31.1,6.1,122.0,205.0,4.6
1/10/2019,İzmit,TR,10.8,7.8,28.5,24.0,17.0,7.6
1/10/2019,Łódź,PL,5.0,12.4,10.0,51.0,137.0,4.0
1/10/2019,Ōita,JP,4.5,6.5,18.4,8.0,25.0,4.3
1/11/2019,Adapazarı,TR,9.8,14.2,22.0,27.0,53.0,18.8
1/11/2019,Adelaide,AU,0.2,0.1,0.0,13.0,7.0,0.1
1/11/2019,Aguascalientes,MX,6.9,7.9,395.0,42.0,1.0,8.0
1/11/2019,Akita,JP,3.4,4.7,28.1,7.0,50.0,1.5
1/11/2019,Amsterdam,NL,2.3,11.5,19.5,10.0,19.0,0.1
1/11/2019,Andong,KR,13.4,31.5,7.3,72.0,134.0,20.0
1/11/2019,Ankara,TR,9.9,30.2,4.1,36.0,57.0,6.6
1/11/2019,Antwerpen,BE,0.1,13.3,13.9,17.0,52.0,0.6
1/11/2019,Anyang,CN,19.2,30.2,4.5,145.0,255.0,8.7
1/11/2019,Arāk,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2019,Atlanta,US,2.5,9.3,21.6,13.0,37.0,0.6
1/11/2019,Bangkok,TH,0.1,24.8,6.0,76.0,160.0,2.2
1/11/2019,Beijing,CN,16.3,41.6,2.5,90.0,175.0,8.7
1/11/2019,Belfast,GB,0.4,20.8,8.6,13.0,50.0,6.1
1/11/2019,Belgrade,RS,8.7,15.0,5.8,42.0,124.0,3.6
1/11/2019,Bengaluru,IN,6.9,19.6,20.3,70.0,151.0,2.8
1/11/2019,Berlin,DE,0.1,14.1,12.4,13.0,38.0,0.4
1/11/2019,Bhopal,IN,6.5,10.1,21.1,105.0,157.0,10.4
1/11/2019,Bilbao,ES,0.1,20.6,7.0,21.0,63.0,4.1
1/11/2019,Bogotá,CO,6.4,8.3,3.0,36.0,63.0,0.9
1/11/2019,Brescia,IT,0.1,33.4,6.1,20.0,55.0,3.1
1/11/2019,Brisbane,AU,0.1,0.1,0.1,15.0,28.0,0.1
1/11/2019,Bristol,GB,2.4,20.6,11.7,9.0,26.0,1.1
1/11/2019,Brussels,BE,0.1,12.8,13.5,12.0,40.0,1.1
1/11/2019,Budapest,HU,8.7,11.7,10.7,23.0,63.0,2.8
1/11/2019,Bursa,TR,26.4,10.1,29.3,24.0,21.0,6.1
1/11/2019,Busan,KR,4.5,23.2,14.5,41.0,80.0,7.2
1/11/2019,Bydgoszcz,PL,4.2,7.5,12.3,22.0,55.0,2.1
1/11/2019,Calama,CL,3.2,3.2,11.2,31.0,28.0,0.3
1/11/2019,Cardiff,GB,2.4,20.6,7.0,12.0,30.0,1.1
1/11/2019,Changchun,CN,15.7,28.8,21.2,86.0,173.0,13.2
1/11/2019,Changsha,CN,10.0,13.3,6.1,36.0,124.0,3.1
1/11/2019,Changwon,KR,5.6,19.5,16.8,53.0,95.0,5.8
1/11/2019,Changzhou,CN,9.1,23.8,4.5,34.0,89.0,5.6
1/11/2019,Chengdu,CN,11.8,21.5,6.5,65.0,154.0,3.6
1/11/2019,Cheongju-si,KR,8.9,30.6,8.0,62.0,152.0,7.2
1/11/2019,Chiang Mai,TH,0.1,6.4,6.4,29.0,76.0,1.1
1/11/2019,Chiba,JP,4.5,17.6,20.8,12.0,46.0,2.9
1/11/2019,Chon Buri,TH,0.1,14.4,12.3,59.0,119.0,0.6
1/11/2019,Chongqing,CN,11.8,19.2,4.5,53.0,134.0,3.6
1/11/2019,Chuncheon,KR,12.3,35.2,4.8,62.0,122.0,7.2
1/11/2019,Concepción,CL,7.0,4.2,6.4,26.0,40.0,3.4
1/11/2019,Copenhagen,DK,1.9,8.9,19.8,23.0,31.0,1.0
1/11/2019,Cuernavaca,MX,11.2,20.6,18.4,26.0,59.0,5.2
1/11/2019,Daegu,KR,7.8,29.7,8.0,57.0,119.0,7.2
1/11/2019,Daejeon,KR,7.8,30.6,3.2,58.0,112.0,7.2
1/11/2019,Darwin,AU,4.7,0.3,6.0,20.0,21.0,0.1
1/11/2019,Delhi,IN,19.9,33.0,3.6,282.0,317.0,9.6
1/11/2019,Denver,US,1.9,9.2,6.1,10.0,25.0,0.6
1/11/2019,Dongguan,CN,13.6,34.8,2.5,82.0,173.0,7.6
1/11/2019,Donostia / San Sebastián,ES,0.1,18.8,17.5,16.0,42.0,1.6
1/11/2019,Douliu,TW,5.0,15.8,12.1,68.0,134.0,4.3
1/11/2019,Edinburgh,GB,3.3,13.3,19.6,5.0,13.0,5.2
1/11/2019,Erzurum,TR,30.0,53.0,2.9,130.0,290.0,23.4
1/11/2019,Foshan,CN,15.7,29.8,2.1,86.0,157.0,6.6
1/11/2019,Fukuoka,JP,4.5,16.7,9.6,16.0,55.0,2.9
1/11/2019,Fushun,CN,15.4,22.4,11.4,97.0,176.0,13.7
1/11/2019,Fuzhou,CN,7.5,23.8,14.3,53.0,112.0,2.6
1/11/2019,Gasteiz / Vitoria,ES,0.1,16.0,27.3,13.0,34.0,1.1
1/11/2019,Gdańsk,PL,3.1,7.5,14.6,9.0,23.0,1.9
1/11/2019,Gent,BE,0.1,14.7,14.3,18.0,44.0,0.6
1/11/2019,Gifu-shi,JP,3.4,6.5,20.0,10.0,34.0,4.3
1/11/2019,Guadalajara,MX,7.8,14.5,18.4,41.0,61.0,4.3
1/11/2019,Guangzhou,CN,16.3,30.7,2.1,86.0,165.0,5.1
1/11/2019,Guiyang,CN,10.0,9.6,9.4,35.0,72.0,7.6
1/11/2019,Gwangju,KR,6.7,21.3,12.1,58.0,129.0,5.8
1/11/2019,Győr,HU,4.4,10.4,16.1,11.0,21.0,1.4
1/11/2019,Haarlem,NL,2.1,4.2,27.2,10.0,15.0,0.1
1/11/2019,Haifa,IL,3.4,5.2,26.0,46.0,54.0,1.2
1/11/2019,Haikou,CN,5.5,4.6,17.1,38.0,59.0,2.6
1/11/2019,Hamburg,DE,0.1,11.5,23.2,13.0,34.0,1.6
1/11/2019,Hangzhou,CN,8.2,22.4,1.7,19.0,61.0,4.1
1/11/2019,Harbin,CN,16.3,32.0,16.3,100.0,183.0,21.8
1/11/2019,Hefei,CN,6.4,17.0,3.3,26.0,93.0,1.6
1/11/2019,Hegang,CN,5.0,9.2,27.7,50.0,85.0,5.1
1/11/2019,Hiroshima,JP,4.5,16.7,12.8,10.0,38.0,1.5
1/11/2019,Hong Kong,HK,8.7,32.8,9.6,42.0,89.0,2.4
1/11/2019,Hsinchu,TW,4.5,13.9,8.8,54.0,85.0,2.9
1/11/2019,Hyderabad,IN,6.2,16.5,12.4,93.0,162.0,2.4
1/11/2019,Hāpur,IN,14.2,30.0,3.8,196.0,320.0,6.2
1/11/2019,Incheon,KR,10.0,46.3,4.0,66.0,152.0,10.0
1/11/2019,Istanbul,TR,10.1,13.3,23.2,18.0,46.0,3.6
1/11/2019,Jacksonville,US,3.7,2.8,14.3,20.0,37.0,1.1
1/11/2019,Jaipur,IN,7.9,6.7,21.6,73.0,124.0,4.8
1/11/2019,Jeju City,KR,4.5,13.9,28.1,35.0,85.0,5.8
1/11/2019,Jeonju,KR,6.7,22.3,8.0,65.0,153.0,7.2
1/11/2019,Jerusalem,IL,3.4,12.7,31.6,59.0,63.0,0.9
1/11/2019,Jieyang,CN,9.1,13.8,21.6,58.0,129.0,6.1
1/11/2019,Jinan,CN,0.1,26.6,7.0,84.0,173.0,6.6
1/11/2019,Johannesburg,ZA,3.9,4.2,12.3,25.0,59.0,1.1
1/11/2019,Kagoshima,JP,2.3,8.4,20.0,10.0,46.0,2.9
1/11/2019,Kanazawa,JP,2.3,4.7,29.6,12.0,30.0,2.9
1/11/2019,Kaohsiung,TW,6.9,22.3,14.5,68.0,153.0,5.8
1/11/2019,Karaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2019,Katowice,PL,8.7,14.0,9.4,54.0,152.0,9.2
1/11/2019,Kecskemét,HU,6.4,17.2,10.1,34.0,56.0,0.5
1/11/2019,Keelung,TW,4.3,11.2,12.8,20.0,38.0,2.9
1/11/2019,Kobe,JP,4.5,12.1,22.4,12.0,46.0,1.5
1/11/2019,Kochi,JP,4.5,10.2,12.8,11.0,38.0,1.5
1/11/2019,Kolkata,IN,9.2,30.1,5.1,169.0,223.0,6.8
1/11/2019,Kraków,PL,8.9,18.4,8.9,57.0,154.0,5.5
1/11/2019,Kumamoto,JP,3.4,13.0,11.2,17.0,55.0,2.9
1/11/2019,Kunming,CN,6.5,14.2,16.3,32.0,59.0,7.1
1/11/2019,Kyoto,JP,4.5,18.6,16.0,14.0,50.0,2.9
1/11/2019,Kütahya,TR,6.2,11.5,11.0,18.0,34.0,5.6
1/11/2019,Lampang,TH,0.1,3.5,5.6,50.0,107.0,0.6
1/11/2019,Lanzhou,CN,27.2,37.1,2.1,103.0,170.0,20.3
1/11/2019,Las Vegas,US,0.1,11.1,6.1,17.0,31.0,0.5
1/11/2019,Leeds,GB,4.2,20.7,9.0,13.0,29.0,2.2
1/11/2019,Lhasa,CN,5.5,6.4,26.4,20.0,42.0,3.1
1/11/2019,Lima,PE,18.4,18.4,4.0,56.0,54.0,16.5
1/11/2019,Livorno,IT,0.1,34.3,12.6,20.0,55.0,2.6
1/11/2019,Liège,BE,0.1,17.9,7.0,17.0,55.0,0.6
1/11/2019,London,GB,8.2,25.5,4.0,19.0,59.0,2.1
1/11/2019,Macau,MO,7.3,35.7,4.3,56.0,120.0,1.9
1/11/2019,Madrid,ES,0.1,35.7,7.4,20.0,46.0,5.6
1/11/2019,Marseille,FR,0.1,17.0,5.3,24.0,65.0,1.6
1/11/2019,Matsuyama,JP,6.7,11.2,16.8,10.0,38.0,2.9
1/11/2019,Melbourne,AU,2.3,9.3,21.6,22.0,13.0,1.5
1/11/2019,Metz,FR,3.7,16.5,4.9,24.0,65.0,1.2
1/11/2019,Mexico City,MX,8.9,21.3,19.0,47.0,74.0,4.3
1/11/2019,Middelburg,ZA,3.4,4.6,14.7,20.0,42.0,2.1
1/11/2019,Milan,IT,0.1,48.5,5.3,35.0,70.0,5.6
1/11/2019,Miskolc,HU,11.4,15.4,4.7,58.0,152.0,7.0
1/11/2019,Mokpo,KR,7.8,14.9,16.0,56.0,119.0,7.2
1/11/2019,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2019,Morelia,MX,21.5,17.6,18.6,49.0,94.0,8.2
1/11/2019,Mumbai,IN,18.3,24.6,25.6,156.0,176.0,16.6
1/11/2019,Muzaffarnagar,IN,15.2,34.5,1.2,187.0,302.0,4.2
1/11/2019,Nagoya,JP,3.4,17.6,16.8,12.0,46.0,2.9
1/11/2019,Naha,JP,2.3,2.8,28.1,11.0,17.0,1.5
1/11/2019,Nanchang,CN,12.7,17.4,2.5,22.0,57.0,2.6
1/11/2019,Nancy,FR,2.8,17.2,6.1,22.0,59.0,1.4
1/11/2019,Nanjing,CN,7.3,19.7,2.9,38.0,93.0,3.6
1/11/2019,Nanning,CN,16.3,12.8,2.1,21.0,63.0,3.6
1/11/2019,Nantes,FR,0.1,14.6,12.9,21.0,57.0,0.6
1/11/2019,Nara-shi,JP,4.5,12.1,19.2,12.0,46.0,4.3
1/11/2019,Nashik,IN,11.8,24.4,8.4,83.0,156.0,2.8
1/11/2019,Newcastle,AU,3.4,2.8,10.4,22.0,31.0,1.5
1/11/2019,Newport,GB,2.4,15.1,19.1,9.0,19.0,1.1
1/11/2019,Nicosia,CY,7.6,20.2,7.4,26.0,47.0,2.4
1/11/2019,Niigata,JP,3.4,5.6,28.9,9.0,30.0,2.9
1/11/2019,Ningbo,CN,5.5,24.7,2.5,16.0,55.0,3.1
1/11/2019,Novi Sad,RS,5.6,10.1,9.0,34.0,103.0,4.1
1/11/2019,Okayama,JP,3.4,13.9,16.0,12.0,46.0,5.8
1/11/2019,Osaka,JP,4.5,18.6,19.2,14.0,50.0,2.9
1/11/2019,Oviedo,ES,0.1,15.1,6.3,27.0,70.0,3.6
1/11/2019,Pachuca de Soto,MX,7.4,0.4,47.3,47.0,21.0,4.6
1/11/2019,Paris,FR,0.1,25.6,3.4,22.0,61.0,1.5
1/11/2019,Perth,AU,2.0,3.4,0.0,15.0,29.0,5.8
1/11/2019,Phoenix,US,8.9,17.0,11.2,27.0,58.0,0.1
1/11/2019,Pohang,KR,5.6,19.5,17.6,45.0,93.0,5.8
1/11/2019,Potsdam,DE,0.1,8.3,14.7,11.0,37.0,0.6
1/11/2019,Pécs,HU,4.0,7.2,14.2,16.0,46.0,1.4
1/11/2019,Płock,PL,2.2,7.8,15.1,33.0,86.0,3.0
1/11/2019,Qingdao,CN,0.1,38.0,2.5,117.0,185.0,8.2
1/11/2019,Qinhuangdao,CN,25.7,40.7,2.9,115.0,183.0,15.2
1/11/2019,Qiqihar,CN,7.3,16.5,19.5,59.0,102.0,16.8
1/11/2019,Raleigh,US,2.3,8.4,19.2,11.0,34.0,1.5
1/11/2019,Rayong,TH,0.1,8.1,7.5,55.0,114.0,1.1
1/11/2019,Rijeka,HR,0.1,2.5,20.4,5.0,31.0,4.7
1/11/2019,Rome,IT,0.1,14.2,11.0,10.0,34.0,0.5
1/11/2019,Saint Paul,US,4.2,11.2,7.3,29.0,50.0,1.5
1/11/2019,Saitama,JP,3.4,11.2,24.8,10.0,34.0,1.5
1/11/2019,Samsun,TR,3.4,14.2,19.9,34.0,25.0,6.6
1/11/2019,Samut Prakan,TH,0.1,18.5,12.7,72.0,154.0,3.2
1/11/2019,Santiago,CL,3.6,12.0,11.2,42.0,47.0,1.4
1/11/2019,Sapporo,JP,3.4,14.9,20.8,9.0,25.0,5.8
1/11/2019,Sarajevo,BA,5.3,13.3,11.0,40.0,97.0,20.3
1/11/2019,Sejong,KR,11.2,35.2,4.8,65.0,151.0,7.2
1/11/2019,Sendai,JP,0.1,6.5,28.9,8.0,25.0,8.6
1/11/2019,Seongnam-si,KR,8.9,39.9,4.8,64.0,139.0,7.2
1/11/2019,Seoul,KR,10.0,48.2,3.2,62.0,151.0,8.6
1/11/2019,Shanghai,CN,5.5,24.7,7.4,17.0,59.0,2.6
1/11/2019,Shantou,CN,6.4,11.0,21.6,42.0,104.0,6.1
1/11/2019,Shenyang,CN,23.5,33.0,5.3,119.0,190.0,27.4
1/11/2019,Shenzhen,CN,7.5,28.8,7.8,60.0,119.0,3.6
1/11/2019,Shijiazhuang,CN,36.1,48.0,3.7,256.0,324.0,33.5
1/11/2019,Shizuoka,JP,3.4,15.8,14.5,9.0,30.0,1.5
1/11/2019,Skopje,MK,0.1,14.6,3.6,80.0,147.0,2.0
1/11/2019,Strasbourg,FR,0.1,18.8,6.5,23.0,57.0,1.6
1/11/2019,Suncheon,KR,7.8,17.6,20.8,40.0,80.0,10.0
1/11/2019,Surrey,CA,0.1,5.7,3.5,6.0,18.0,0.2
1/11/2019,Suwon,KR,6.7,37.1,6.4,64.0,153.0,7.2
1/11/2019,Suzhou,CN,6.4,25.2,3.3,23.0,70.0,3.6
1/11/2019,Swansea,GB,8.9,18.3,8.6,12.0,38.0,0.7
1/11/2019,Sydney,AU,2.3,6.5,7.3,12.0,23.0,2.9
1/11/2019,Szeged,HU,5.3,10.9,8.3,37.0,98.0,5.4
1/11/2019,São José dos Campos,BR,1.0,5.1,22.0,20.0,50.0,1.1
1/11/2019,São Paulo,BR,4.6,21.1,26.4,22.0,59.0,1.1
1/11/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2019,Taichung,TW,5.4,18.6,7.3,47.0,89.0,4.3
1/11/2019,Tainan,TW,5.6,19.5,8.0,79.0,158.0,4.3
1/11/2019,Taipei,TW,7.7,24.1,6.4,46.0,70.0,4.3
1/11/2019,Taitung City,TW,4.3,3.8,10.4,12.0,30.0,1.5
1/11/2019,Taiyuan,CN,29.9,47.1,4.5,213.0,310.0,46.1
1/11/2019,Takamatsu,JP,3.4,8.4,24.8,10.0,30.0,2.9
1/11/2019,Talca,CL,6.0,6.4,8.9,30.0,23.0,1.4
1/11/2019,Taoyuan City,TW,5.8,21.3,6.4,50.0,76.0,5.8
1/11/2019,Tarnów,PL,7.3,13.7,12.7,62.0,152.0,7.8
1/11/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2019,Tepic,MX,10.1,10.8,11.1,50.0,68.0,8.6
1/11/2019,Tokyo,JP,4.5,18.6,22.4,10.0,38.0,1.5
1/11/2019,Toluca,MX,8.9,20.7,17.6,53.0,82.0,7.2
1/11/2019,Toyama,JP,5.6,6.5,21.6,12.0,38.0,1.5
1/11/2019,Trabzon,TR,12.7,47.1,11.4,45.0,95.0,14.2
1/11/2019,Tucson,US,3.3,11.1,17.6,17.0,25.0,0.2
1/11/2019,Ulsan,KR,6.7,20.4,16.8,40.0,82.0,5.8
1/11/2019,Utrecht,NL,1.6,11.7,14.6,12.0,24.0,0.1
1/11/2019,Utsunomiya,JP,4.5,16.7,19.2,12.0,46.0,1.5
1/11/2019,Vancouver,CA,0.1,7.3,3.2,8.0,12.0,0.3
1/11/2019,Vereeniging,ZA,5.6,3.2,13.0,31.0,61.0,1.1
1/11/2019,Visakhapatnam,IN,7.6,10.7,45.6,103.0,178.0,5.4
1/11/2019,Warsaw,PL,6.0,11.3,12.7,43.0,105.0,5.4
1/11/2019,Wollongong,AU,2.3,3.8,10.4,15.0,21.0,2.9
1/11/2019,Wrocław,PL,4.5,15.0,13.7,17.0,61.0,2.4
1/11/2019,Wuhan,CN,10.3,18.3,4.5,51.0,142.0,3.6
1/11/2019,Wuxi,CN,7.3,20.6,3.3,30.0,76.0,3.1
1/11/2019,Xiamen,CN,6.4,15.6,28.9,54.0,132.0,3.1
1/11/2019,Xining,CN,21.7,28.4,7.8,91.0,169.0,12.2
1/11/2019,Xinxiang,CN,19.9,28.4,5.3,143.0,242.0,8.7
1/11/2019,Xi’an,CN,16.2,27.5,4.1,126.0,224.0,5.1
