date, pm25, pm10, o3, no2, so2, co
2017/4/11, 33, 19, , , , 
2017/4/12, 35, 15, , , , 
2017/4/13, 32, 12, , , , 
2017/4/14, 27, 11, , , , 
2017/4/15, 25, 11, , , , 
2017/4/16, 31, 11, , , , 
2017/4/17, 29, 11, , , , 
2017/4/18, 29, 14, , , , 
2017/4/19, 38, 14, , , , 
2017/4/20, 38, 12, , , , 
2017/4/21, 28, 11, , , , 
2017/4/22, 22, 11, , , , 
2017/4/23, 21, 11, , , , 
2017/4/24, 23, 10, , , , 
2017/4/25, 25, 12, , , , 
2017/4/26, 32, 13, , , , 
2017/4/27, 34, 13, , , , 
2017/4/28, 34, 8, , , , 
2017/4/29, 19, 8, , , , 
2017/4/30, 18, 13, , , , 
2017/5/1, 33, 13, , , , 
2017/5/2, 36, 13, , , , 
2017/5/3, 31, 15, , , , 
2017/5/4, 35, 16, , , , 
2017/5/5, 36, 13, , , , 
2017/5/6, 28, 10, , , , 
2017/5/7, 21, 9, , , , 
2017/5/8, 22, 9, , , , 
2017/5/9, 23, 11, , , , 
2017/5/10, 27, 14, , , , 
2017/5/11, 33, 11, , , , 
2017/5/12, 28, 14, , , , 
2017/5/13, 36, 11, , , , 
2017/5/14, 25, 7, , , , 
2017/5/15, 21, 9, , , , 
2017/5/16, 26, 15, , , , 
2017/5/17, 41, 20, , , , 
2017/5/18, 52, 15, , , , 
2017/5/19, 42, 11, , , , 
2017/5/20, 28, 13, , , , 
2017/5/21, 40, , , , , 
2017/5/23, 17, 11, , , , 
2017/5/24, 24, 15, , , , 
2017/5/25, 38, 19, , , , 
2017/5/26, 50, 19, , , , 
2017/5/27, 39, 21, , , , 
2017/5/28, 51, 15, , , , 
2017/5/29, 43, 13, , , , 
2017/5/30, 32, 13, , , , 
2017/5/31, 29, 15, , , , 
2017/6/1, 34, 12, , , , 
2017/6/2, 25, 11, , , , 
2017/6/3, 24, 11, , , , 
2017/6/4, 26, 11, , , , 
2017/6/5, 28, 12, , , , 
2017/6/6, 27, 15, , , , 
2017/6/7, 39, 13, , , , 
2017/6/8, 30, 13, , , , 
2017/6/9, 33, 17, , , , 
2017/6/10, 44, 7, , , , 
2017/6/11, 16, 3, , , , 
2017/6/12, 5, 5, , , , 
2017/6/13, 12, 4, , , , 
2017/6/14, 9, 7, , , , 
2017/6/15, 13, 8, , , , 
2017/6/16, 17, 9, , , , 
2017/6/17, 14, 6, , , , 
2017/6/18, 16, 4, , , , 
2017/6/19, 10, 7, , , , 
2017/6/20, 18, 6, , , , 
2017/6/21, 8, 9, , , , 
2017/6/22, 19, 13, , , , 
2017/6/23, 32, 17, , , , 
2017/6/24, 41, 18, , , , 
2017/6/25, 50, 22, , , , 
2017/6/26, 61, 20, , , , 
2017/6/27, 56, 18, , , , 
2017/6/28, 48, 18, , , , 
2017/6/29, 48, 16, , , , 
2017/6/30, 39, 11, , , , 
2017/7/1, 23, 7, , , , 
2017/1/3, 26, 9, , 5, , 
2017/1/4, 25, 11, , 4, , 
2017/1/5, 27, 13, , 4, , 
2017/1/6, 30, 9, , 3, , 
2017/1/7, 24, 9, , 2, , 
2017/1/8, 20, 12, , 2, , 
2017/1/9, 24, 14, , 4, , 
2017/1/10, 26, 13, , 3, , 
2017/1/11, 28, 14, , 4, , 
2017/1/12, 33, 14, , 5, , 
2017/1/13, 31, 15, , 3, , 
2017/1/14, 36, 10, , 2, , 
2017/1/15, 27, 10, , 3, , 
2017/1/16, 25, 8, , 3, , 
2017/1/17, 25, 9, , 4, , 
2017/1/18, 25, 11, , 5, , 
2017/1/19, 27, 20, , 5, , 
2017/1/20, 38, 27, , 6, , 
2017/1/21, 48, 22, , 5, , 
2017/1/22, 52, 16, , 2, , 
2017/1/23, 32, 15, , 5, , 
2017/1/24, 28, 13, , 6, , 
2017/1/25, 29, 15, , 5, , 
2017/1/26, 27, 15, , 2, , 
2017/1/27, 32, 12, , 5, , 
2017/1/28, 26, 11, , 3, , 
2017/1/29, 29, 9, , 2, , 
2017/1/30, 22, 10, , 3, , 
2017/1/31, 23, 12, , 3, , 
2017/2/1, 26, 16, , 3, , 
2017/2/2, 33, 17, , 3, , 
2017/2/3, 36, 18, , 3, , 
2017/2/4, 36, 12, , 2, , 
2017/2/5, 24, 11, , 2, , 
2017/2/6, 22, 12, , 3, , 
2017/2/7, 24, 18, , 4, , 
2017/2/8, 36, 16, , 4, , 
2017/2/9, 28, 11, , 5, , 
2017/2/10, 19, 11, , 5, , 
2017/2/11, 23, 17, , 4, , 
2017/2/12, 32, 19, , 4, , 
2017/2/13, 38, 25, , 5, , 
2017/2/14, 49, 22, , 5, , 2
2017/2/15, 38, 18, , 5, , 3
2017/2/16, 29, 16, , 6, , 3
2017/2/17, 29, 16, , 6, , 4
2017/2/18, 34, 13, , 3, , 3
2017/2/19, 27, 12, , 6, , 4
2017/2/20, 24, 12, , 5, , 3
2017/2/21, 35, 14, , 6, , 3
2017/2/22, 33, 18, , 6, , 3
2017/2/23, 34, 17, , 6, , 3
2017/2/24, 30, 16, , 5, , 3
2017/2/25, 28, 15, , 4, , 3
2017/2/26, 26, 12, , 3, , 
2017/2/27, 20, 11, , 6, , 3
2017/2/28, 21, 8, , 5, , 3
2017/3/1, 17, 10, , 5, , 3
2017/3/2, 22, 11, , 5, , 3
2017/3/3, 22, 10, , 5, , 3
2017/3/4, 22, 11, , 3, , 
2017/3/5, 24, 9, , 5, , 3
2017/3/6, 23, 12, , 6, , 3
2017/3/7, 30, 15, , 6, , 3
2017/3/8, 30, 16, , 7, , 3
2017/3/9, 29, 15, , 6, , 3
2017/3/10, 28, 17, , 5, , 3
2017/3/11, 30, 18, , 4, , 
2017/3/12, 32, 18, , 3, , 
2017/3/13, 32, 15, , 5, , 3
2017/3/14, 32, 16, , 4, , 3
2017/3/15, 32, 12, , 6, , 3
2017/3/16, 26, 11, , 7, , 3
2017/3/17, 28, 13, , 11, , 4
2017/3/18, 35, 10, , 4, , 3
2017/3/19, 31, 11, , 5, , 3
2017/3/20, 28, 12, , 6, , 3
2017/3/21, 32, 12, , 4, , 2
2017/3/22, 31, 13, , 9, , 3
2017/3/23, 30, 17, , 6, , 3
2017/3/24, 42, 13, , 6, , 3
2017/3/25, 32, 11, , 4, , 2
2017/3/26, 26, 13, , 4, , 
2017/3/27, 27, 13, , 5, , 2
2017/3/28, 30, 14, , 7, , 2
2017/3/29, 35, 14, , 6, , 3
2017/3/30, 35, 9, , 3, , 2
2017/3/31, 20, 8, , 5, , 2
2017/4/1, 19, 10, , , , 
2016/10/2, 27, 11, , , , 
2016/10/3, 28, 16, , , , 
2016/10/4, 48, 13, , , , 
2016/10/5, 38, 10, , , , 
2016/10/6, 25, 13, , , , 
2016/10/7, 33, 19, , , , 
2016/10/8, 50, 19, , , , 
2016/10/9, 53, 20, , , , 
2016/10/10, 50, 20, , , , 
2016/10/11, 37, 22, , , , 
2016/10/12, 44, 22, , , , 
2016/10/13, 39, 17, , , , 
2016/10/14, 32, 15, , , , 
2016/10/15, 31, 14, , , , 
2016/10/16, 26, 12, , , , 
2016/10/17, 28, 19, , , , 
2016/10/18, 45, 13, , , , 
2016/10/19, 30, 12, , , , 
2016/10/20, 30, 17, , , , 
2016/10/21, 47, 17, , , , 
2016/10/22, 36, 18, , , , 
2016/10/23, 35, 11, , , , 
2016/10/24, 25, 10, , , , 
2016/10/25, 22, 16, , , , 
2016/10/26, 32, 17, , , , 
2016/10/27, 36, 16, , , , 
2016/10/28, 37, 16, , , , 
2016/10/29, 38, 14, , , , 
2016/10/30, 30, 12, , , , 
2016/10/31, 26, 14, , , , 
2016/11/1, 31, 23, , , , 
2016/11/2, 50, 21, , , , 
2016/11/3, 53, 22, , , , 
2016/11/4, 48, 16, , , , 
2016/11/5, 33, 16, , , , 
2016/11/6, 35, 26, , , , 
2016/11/7, 52, 30, , , , 
2016/11/8, 55, 23, , , , 
2016/11/9, 49, 24, , , , 
2016/11/10, 54, 21, , , , 
2016/11/11, 51, 20, , , , 
2016/11/12, 51, 18, , , , 
2016/11/13, 41, 15, , , , 
2016/11/14, 38, 15, , , , 
2016/11/15, 35, 13, , , , 
2016/11/16, 28, 16, , , , 
2016/11/17, 31, 17, , , , 
2016/11/18, 34, 20, , , , 
2016/11/19, 33, 20, , , , 
2016/11/20, 37, 17, , , , 
2016/11/21, 34, 17, , , , 
2016/11/22, 35, 15, , , , 
2016/11/23, 30, 18, , , , 
2016/11/24, 32, 17, , , , 
2016/11/25, 35, 26, , , , 
2016/11/26, 44, 21, , , , 
2016/11/27, 35, 15, , , , 
2016/11/28, 35, 15, , , , 
2016/11/29, 30, 16, , , , 
2016/11/30, 32, 17, , , , 
2016/12/1, 36, 18, , , , 
2016/12/2, 39, 19, , , , 
2016/12/3, 40, 21, , , , 
2016/12/4, 45, 18, , , , 
2016/12/5, 48, 19, , , , 
2016/12/6, 42, 21, , , , 
2016/12/7, 45, 24, , , , 
2016/12/8, 56, 19, , , , 
2016/12/9, 50, 20, , , , 
2016/12/10, 53, 23, , , , 
2016/12/11, 44, 20, , , , 
2016/12/12, 35, 15, , , , 
2016/12/13, 31, 15, , , , 
2016/12/14, 30, 15, , , , 
2016/12/15, 31, 16, , , , 
2016/12/16, 33, 16, , , , 
2016/12/17, 30, 15, , , , 
2016/12/18, 28, 20, , , , 
2016/12/19, 45, 23, , , , 
2016/12/20, 46, 21, , , , 
2016/12/21, 37, 18, , , , 
2016/12/22, 40, 19, , , , 
2016/12/23, 47, 23, , , , 
2016/12/24, 43, 18, , , , 
2016/12/25, 37, 14, , , , 
2016/12/26, 29, 12, , , , 
2016/12/27, 23, 13, , , , 
2016/12/28, 27, 15, , , , 
2016/12/29, 28, 13, , , , 
2016/12/30, 26, 13, , , , 
2016/12/31, 26, 12, , , , 
2017/1/1, 28, 11, , , , 
2017/1/2, 26, 13, , 1, , 
2016/7/2, 47, 9, , , , 
2016/7/3, 25, 17, , , , 
2016/7/4, 52, 20, , , , 
2016/7/5, 58, 20, , , , 
2016/7/6, 53, 10, , , , 
2016/7/7, 29, 6, , , , 
2016/7/8, 14, 7, , , , 
2016/7/9, 23, 9, , , , 
2016/7/10, 33, 13, , , , 
2016/7/11, 46, 16, , , , 
2016/7/12, 44, 19, , , , 
2016/7/13, 51, 19, , , , 
2016/7/14, 50, 9, , , , 
2016/7/15, 22, 14, , , , 
2016/7/16, 35, 15, , , , 
2016/7/17, 37, 12, , , , 
2016/7/18, 37, 8, , , , 
2016/7/19, 26, 12, , , , 
2016/7/20, 37, 16, , , , 
2016/7/21, 48, 20, , , , 
2016/7/22, 55, 20, , , , 
2016/7/23, 53, 21, , , , 
2016/7/24, 59, 11, , , , 
2016/7/25, 26, 11, , , , 
2016/7/26, 24, 12, , , , 
2016/7/27, 27, 15, , , , 
2016/7/28, 38, 16, , , , 
2016/7/29, 47, 21, , , , 
2016/7/30, 56, 18, , , , 
2016/7/31, 52, 24, , , , 
2016/8/1, 69, 23, , , , 
2016/8/2, 65, 27, , , , 
2016/8/3, 67, 20, , , , 
2016/8/4, 57, 7, , , , 
2016/8/5, 19, 12, , , , 
2016/8/6, 28, 10, , , , 
2016/8/7, 25, 9, , , , 
2016/8/8, 28, 10, , , , 
2016/8/9, 30, 14, , , , 
2016/8/10, 39, 18, , , , 
2016/8/11, 48, 17, , , , 
2016/8/12, 52, 15, , , , 
2016/8/13, 48, 15, , , , 
2016/8/14, 45, 15, , , , 
2016/8/15, 50, 13, , , , 
2016/8/16, 36, 19, , , , 
2016/8/17, 37, 17, , , , 
2016/8/18, 39, 18, , , , 
2016/8/19, 47, 15, , , , 
2016/8/20, 40, 18, , , , 
2016/8/21, 42, 14, , , , 
2016/8/22, 37, 16, , , , 
2016/8/23, 42, 14, , , , 
2016/8/24, 33, 13, , , , 
2016/8/25, 31, 7, , , , 
2016/8/26, 21, 6, , , , 
2016/8/27, 17, 8, , , , 
2016/8/28, 21, 12, , , , 
2016/8/29, 37, 16, , , , 
2016/8/30, 43, 16, , , , 
2016/8/31, 40, 15, , , , 
2016/9/1, 39, 17, , , , 
2016/9/2, 41, 14, , , , 
2016/9/3, 29, 11, , , , 
2016/9/4, 21, 6, , , , 
2016/9/5, 18, 10, , , , 
2016/9/6, 22, 12, , , , 
2016/9/7, 28, 14, , , , 
2016/9/8, 30, 15, , , , 
2016/9/9, 34, 19, , , , 
2016/9/10, 39, 20, , , , 
2016/9/11, 42, 12, , , , 
2016/9/12, 29, 14, , , , 
2016/9/13, 40, 15, , , , 
2016/9/14, 39, 15, , , , 
2016/9/15, 33, 15, , , , 
2016/9/16, 34, 11, , , , 
2016/9/17, 34, 8, , , , 
2016/9/18, 25, 13, , , , 
2016/9/19, 32, 10, , , , 
2016/9/20, 30, 8, , , , 
2016/9/21, 21, 15, , , , 
2016/9/22, 41, 13, , , , 
2016/9/23, 42, 8, , , , 
2016/9/24, 22, 9, , , , 
2016/9/25, 28, 12, , , , 
2016/9/26, 39, 9, , , , 
2016/9/27, 25, 10, , , , 
2016/9/28, 25, 14, , , , 
2016/9/29, 34, 24, , , , 
2016/9/30, 54, 20, , , , 
2016/10/1, 49, 15, , , , 
2016/4/2, 28, 7, , , , 
2016/4/3, 13, , , , , 
2016/4/5, 11, 16, , , , 
2016/4/6, 30, 17, , , , 
2016/4/7, 34, 19, , , , 
2016/4/8, 37, 18, , , , 
2016/4/9, 42, 17, , , , 
2016/4/10, 43, 14, , , , 
2016/4/11, 38, 14, , , , 
2016/4/12, 37, 18, , , , 
2016/4/13, 47, 14, , , , 
2016/4/14, 41, 16, , , , 
2016/4/15, 41, 12, , , , 
2016/4/16, 26, 11, , , , 
2016/4/17, 25, 9, , , , 
2016/4/18, 24, 10, , , , 
2016/4/19, 25, 12, , , , 
2016/4/20, 30, 13, , , , 
2016/4/21, 35, 11, , , , 
2016/4/22, 30, 12, , , , 
2016/4/23, 34, 15, , , , 
2016/4/24, 43, 16, , , , 
2016/4/25, 37, 17, , , , 
2016/4/26, 28, 14, , , , 
2016/4/27, 26, 12, , , , 
2016/4/28, 26, 12, , , , 
2016/4/29, 28, 17, , , , 
2016/4/30, 37, 17, , , , 
2016/5/1, 39, 13, , , , 
2016/5/2, 32, 10, , , , 
2016/5/3, 36, 11, , , , 
2016/5/4, 35, 12, , , , 
2016/5/5, 39, 15, , , , 
2016/5/6, 41, 18, , , , 
2016/5/7, 47, 15, , , , 
2016/5/8, 42, 11, , , , 
2016/5/9, 34, 12, , , , 
2016/5/10, 36, 13, , , , 
2016/5/11, 35, 11, , , , 
2016/5/12, 28, 17, , , , 
2016/5/13, 39, 16, , , , 
2016/5/14, 37, 17, , , , 
2016/5/15, 46, 15, , , , 
2016/5/16, 46, 12, , , , 
2016/5/17, 36, 18, , , , 
2016/5/18, 50, 17, , , , 
2016/5/19, 46, 20, , , , 
2016/5/20, 54, 27, , , , 
2016/5/21, 65, 21, , , , 
2016/5/22, 54, 21, , , , 
2016/5/23, 50, 19, , , , 
2016/5/24, 47, 22, , , , 
2016/5/25, 51, 22, , , , 
2016/5/26, 48, 27, , , , 
2016/5/27, 55, 23, , , , 
2016/5/28, 52, 11, , , , 
2016/5/29, 28, 10, , , , 
2016/5/30, 21, 13, , , , 
2016/5/31, 36, 17, , , , 
2016/6/1, 45, 17, , , , 
2016/6/2, 46, 15, , , , 
2016/6/3, 43, 14, , , , 
2016/6/4, 43, 13, , , , 
2016/6/5, 28, 8, , , , 
2016/6/6, 20, 6, , , , 
2016/6/7, 16, 8, , , , 
2016/6/8, 22, 9, , , , 
2016/6/9, 22, 14, , , , 
2016/6/10, 41, 17, , , , 
2016/6/11, 44, 10, , , , 
2016/6/12, 30, 9, , , , 
2016/6/13, 26, 10, , , , 
2016/6/14, 27, 11, , , , 
2016/6/15, 26, 12, , , , 
2016/6/16, 31, 13, , , , 
2016/6/17, 32, 19, , , , 
2016/6/18, 46, 20, , , , 
2016/6/19, 52, 14, , , , 
2016/6/20, 40, 7, , , , 
2016/6/21, 19, 5, , , , 
2016/6/22, 17, 8, , , , 
2016/6/23, 24, 8, , , , 
2016/6/24, 26, 10, , , , 
2016/6/25, 27, 7, , , , 
2016/6/26, 17, 8, , , , 
2016/6/27, 24, 16, , , , 
2016/6/28, 50, 7, , , , 
2016/6/29, 18, 10, , , , 
2016/6/30, 25, 19, , , , 
2016/7/1, 52, 18, , , , 
2016/1/5, 12, 6, , , , 
2016/1/6, 13, 6, , , , 
2016/1/7, 11, 9, , , , 
2016/1/8, 17, 13, , , , 
2016/1/9, 20, 17, , , , 
2016/1/10, 25, 14, , , , 
2016/1/11, 25, 12, , , , 
2016/1/12, 26, 9, , , , 
2016/1/13, 15, 9, , , , 
2016/1/14, 14, 11, , , , 
2016/1/15, 19, 11, , , , 
2016/1/16, 17, 10, , , , 
2016/1/17, 14, 11, , , , 
2016/1/18, 13, 9, , , , 
2016/1/19, 10, 10, , , , 
2016/1/20, 15, 9, , , , 
2016/1/21, 13, 10, , , , 
2016/1/22, 16, 12, , , , 
2016/1/23, 17, 13, , , , 
2016/1/24, 22, 13, , , , 
2016/1/25, 24, 17, , , , 
2016/1/26, 35, 21, , , , 
2016/1/27, 56, 13, , , , 
2016/1/28, 29, 11, , , , 
2016/1/29, 18, 14, , , , 
2016/1/30, 29, 11, , , , 
2016/1/31, 20, 8, , , , 
2016/2/1, 13, 10, , , , 
2016/2/2, 17, 18, , , , 
2016/2/3, 29, 14, , , , 
2016/2/4, 26, 14, , , , 
2016/2/5, 30, 10, , , , 
2016/2/6, 17, 9, , , , 
2016/2/7, 16, 8, , , , 
2016/2/8, 10, 14, , , , 
2016/2/9, 18, 14, , , , 
2016/2/10, 20, 13, , , , 
2016/2/11, 18, 11, , , , 
2016/2/12, 17, 15, , , , 
2016/2/13, 23, 12, , , , 
2016/2/14, 17, 10, , , , 
2016/2/15, 16, 2, , , , 
2016/2/16, 4, 1, , , , 
2016/2/17, 2, 1, , , , 
2016/2/18, 4, 1, , , , 
2016/2/19, 2, 1, , , , 
2016/2/20, 2, 1, , , , 
2016/2/21, 5, 1, , , , 
2016/2/22, 2, 1, , , , 
2016/2/23, 1, 1, , , , 
2016/2/24, 3, 1, , , , 
2016/2/25, 6, 1, , , , 
2016/2/26, 3, 1, , , , 
2016/2/27, 3, 1, , , , 
2016/2/28, 3, 1, , , , 
2016/2/29, 2, 1, , , , 
2016/3/1, 4, 6, , , , 
2016/3/2, 12, 10, , , , 
2016/3/3, 20, 14, , , , 
2016/3/4, 25, 15, , , , 
2016/3/5, 21, 9, , , , 
2016/3/6, 14, 7, , , , 
2016/3/7, 14, 7, , , , 
2016/3/8, 12, 12, , , , 
2016/3/9, 27, 10, , , , 
2016/3/10, 20, 11, , , , 
2016/3/11, 21, 12, , , , 
2016/3/12, 24, 14, , , , 
2016/3/13, 25, 10, , , , 
2016/3/14, 17, 14, , , , 
2016/3/15, 20, 14, , , , 
2016/3/16, 23, 9, , , , 
2016/3/17, 17, 8, , , , 
2016/3/18, 16, 10, , , , 
2016/3/19, 19, 11, , , , 
2016/3/20, 23, 15, , , , 
2016/3/21, 30, 11, , , , 
2016/3/22, 19, 10, , , , 
2016/3/23, 15, 13, , , , 
2016/3/24, 22, 15, , , , 
2016/3/25, 29, 12, , , , 
2016/3/26, 20, 11, , , , 
2016/3/27, 21, 10, , , , 
2016/3/28, 29, 10, , , , 
2016/3/29, 30, 12, , , , 
2016/3/30, 31, 11, , , , 
2016/3/31, 27, 12, , , , 
2016/4/1, 31, 14, , , , 
2015/10/4, 9, 6, , 7, , 
2015/10/5, 5, 6, , 7, , 
2015/10/6, 10, 8, , 9, , 
2015/10/7, 10, 8, , 14, , 
2015/10/8, 2, 8, , 11, , 
2015/10/9, 9, 15, , 9, , 
2015/10/10, 5, 14, , 7, , 
2015/10/12, 48, 5, , 5, , 
2015/10/23, 21, 10, , 9, , 
2015/10/24, 26, 15, , 9, , 
2015/10/25, 19, 12, , 6, , 
2015/10/26, 16, 11, , 5, , 
2015/10/27, 13, 10, , 6, , 
2015/10/28, 15, 10, , 8, , 
2015/10/29, 15, 8, , 9, , 
2015/10/30, 10, 7, , 7, , 
2015/10/31, 14, 10, , 8, , 
2015/11/1, 20, 11, , 8, , 
2015/11/2, 18, 9, , 5, , 
2015/11/3, 13, 10, , 5, , 
2015/11/4, 24, 15, , 5, , 
2015/11/5, 31, 16, , 7, , 
2015/11/6, 25, 13, , 6, , 
2015/11/7, 19, 10, , 8, , 
2015/11/8, 28, 13, , 9, , 
2015/11/9, 32, 13, , 7, , 
2015/11/10, 19, 10, , 7, , 
2015/11/11, 17, 10, , 6, , 
2015/11/12, 17, 9, , 7, , 
2015/11/13, 13, 8, , 7, , 
2015/11/14, 17, 11, , 7, , 
2015/11/15, 18, 9, , 8, , 
2015/11/16, 20, 8, , 4, , 
2015/11/17, 15, 11, , 6, , 
2015/11/18, 14, 10, , 7, , 
2015/11/19, 20, 12, , 8, , 
2015/11/20, 23, 13, , 8, , 
2015/11/21, 26, 16, , 8, , 
2015/11/22, 23, 15, , 5, , 
2015/11/23, 36, 24, , 3, , 3
2015/11/24, 30, 20, , 5, , 4
2015/11/25, 30, 15, , 6, , 3
2015/11/26, 27, 15, , 4, , 3
2015/11/27, 24, 15, , 4, , 3
2015/11/28, 43, 22, , 4, , 3
2015/11/29, 41, 23, , 2, , 3
2015/11/30, 28, 14, , 3, , 
2015/12/1, 22, 13, , 4, , 3
2015/12/2, 33, 16, , 4, , 4
2015/12/3, 32, 15, , 9, , 3
2015/12/4, 34, 16, , 8, , 2
2015/12/5, 23, 16, , 7, , 2
2015/12/6, 16, 12, , 4, , 2
2015/12/7, 14, 10, , 3, , 2
2015/12/8, 15, 10, , 4, , 2
2015/12/9, 16, 10, , 5, , 
2015/12/10, 18, 11, , 4, , 2
2015/12/11, 21, 14, , 6, , 3
2015/12/12, 31, 17, , 7, , 3
2015/12/13, 34, 17, , 9, , 2
2015/12/14, 38, 17, , 5, , 2
2015/12/15, 31, 20, , 6, , 2
2015/12/16, 36, 21, , 6, , 2
2015/12/17, 22, 14, , 6, , 1
2015/12/18, 21, 13, , 5, , 2
2015/12/19, 15, 10, , 5, , 1
2015/12/20, 17, 11, , 4, , 1
2015/12/21, 16, 10, , 3, , 1
2015/12/22, 16, 13, , 4, , 
2015/12/23, 20, 16, , 4, , 1
2015/12/24, 17, 13, , 3, , 2
2015/12/25, 13, 9, , 6, , 1
2015/12/26, 11, 7, , 3, , 1
2015/12/27, 11, 6, , 2, , 
2015/12/28, 17, 8, , 3, , 1
2015/12/29, 18, 9, , 2, , 
2015/12/30, 15, 11, , 4, , 
2015/12/31, 14, 9, , 4, , 
2016/1/4, 16, 11, , , , 
2015/7/2, 42, 12, , 9, , 
2015/7/3, 31, 9, , 10, , 
2015/7/4, 25, 13, , 11, , 1
2015/7/5, 33, 17, , 10, , 2
2015/7/6, 52, 14, , 13, , 
2015/7/7, 39, 16, , 13, , 
2015/7/8, 42, 13, , 12, , 
2015/7/9, 31, 11, , 11, , 
2015/7/10, 27, 12, , 12, , 
2015/7/11, 31, 15, , 10, , 
2015/7/12, 43, 13, , 5, , 
2015/7/13, 28, 9, , 6, , 
2015/7/14, 15, 8, , 8, , 
2015/7/15, 16, 9, , 14, , 1
2015/7/16, 24, 17, , 12, , 1
2015/7/17, 50, 13, , 6, , 
2015/7/18, 34, 10, , 9, , 
2015/7/19, 23, 14, , 8, , 1
2015/7/20, 45, 10, , 11, , 
2015/7/21, 26, 13, , 12, , 1
2015/7/22, 30, 16, , 11, , 
2015/7/23, 41, 13, , 11, , 
2015/7/24, 35, 17, , 12, , 
2015/7/25, 44, 13, , 10, , 
2015/7/26, 36, 18, , 10, , 2
2015/7/27, 56, 13, , 9, , 
2015/7/28, 38, 11, , 10, , 
2015/7/29, 22, 14, , 12, , 
2015/7/30, 29, 17, , 13, , 
2015/7/31, 38, 18, , 14, , 1
2015/8/1, 43, 19, , 11, , 
2015/8/2, 50, 17, , 9, , 
2015/8/3, 50, 16, , 11, , 
2015/8/4, 41, 15, , 9, , 3
2015/8/5, 28, 6, , 8, , 1
2015/8/6, 3, 1, , 10, , 1
2015/8/8, 18, 25, , 13, , 3
2015/8/9, 64, 28, , 10, , 3
2015/8/10, 75, 23, , 12, , 2
2015/8/11, 63, 26, , 15, , 1
2015/8/12, 65, 30, , 11, , 1
2015/8/13, 72, 22, , 9, , 
2015/8/14, 55, 17, , 14, , 2
2015/8/15, 50, 29, , 12, , 2
2015/8/16, 72, 28, , 8, , 1
2015/8/17, 78, 19, , 11, , 1
2015/8/18, 60, 21, , 13, , 1
2015/8/19, 59, 27, , 13, , 1
2015/8/20, 71, 19, , 11, , 
2015/8/21, 51, 16, , 12, , 1
2015/8/22, 34, 11, , 8, , 1
2015/8/23, 25, 11, , 8, , 1
2015/8/24, 24, 9, , 9, , 
2015/8/25, 12, 10, , 12, , 1
2015/8/26, 9, 14, , 12, , 1
2015/8/27, 30, 13, , 16, , 1
2015/8/28, 33, 12, , 12, , 1
2015/8/29, 32, 12, , 10, , 1
2015/8/30, 33, 8, , 7, , 
2015/8/31, 21, 9, , 11, , 
2015/9/1, 26, 8, , 13, , 
2015/9/2, 23, 15, , 15, , 
2015/9/3, 47, 19, , 10, , 
2015/9/4, 46, 13, , 9, , 
2015/9/5, 15, 14, , 9, , 
2015/9/6, 27, 12, , 8, , 
2015/9/7, 22, 8, , 9, , 
2015/9/8, 12, 10, , 12, , 
2015/9/9, 14, 12, , 10, , 
2015/9/10, 27, 8, , 11, , 
2015/9/11, 6, 8, , 8, , 
2015/9/12, 6, 3, , 7, , 
2015/9/13, 3, 3, , 8, , 
2015/9/18, 21, 22, , 11, , 
2015/9/19, 68, 13, , 7, , 
2015/9/20, 41, 12, , 6, , 
2015/9/21, 36, 10, , 9, , 
2015/9/22, 29, 15, , 13, , 
2015/9/23, 31, 11, , 10, , 
2015/9/24, 17, 9, , 8, , 
2015/9/25, 16, 8, , 11, , 
2015/9/26, 13, 2, , 7, , 
2015/9/27, 9, 1, , 7, , 
2015/4/2, 23, 13, , 8, , 2
2015/4/3, 25, 10, , 4, , 1
2015/4/4, 18, 14, , 4, , 2
2015/4/5, 22, 11, , 4, , 2
2015/4/6, 24, 8, , 4, , 2
2015/4/7, 20, 10, , 9, , 3
2015/4/8, 26, 15, , 7, , 2
2015/4/9, 28, 12, , 8, , 2
2015/4/10, 23, 14, , 9, , 2
2015/4/11, 29, 16, , 6, , 2
2015/4/12, 30, 9, , 5, , 2
2015/4/13, 16, 12, , 8, , 2
2015/4/14, 26, 17, , 9, , 3
2015/4/15, 30, 19, , 10, , 3
2015/4/16, 35, 15, , 9, , 3
2015/4/17, 34, 14, , 9, , 2
2015/4/18, 32, 13, , 6, , 2
2015/4/19, 28, 12, , 6, , 2
2015/4/20, 23, 11, , 8, , 3
2015/4/21, 25, 10, , 7, , 2
2015/4/22, 21, 10, , 8, , 2
2015/4/23, 19, 9, , 12, , 3
2015/4/24, 24, 16, , 13, , 3
2015/4/25, 42, 16, , 9, , 3
2015/4/26, 44, 17, , 6, , 2
2015/4/27, 34, 14, , 11, , 3
2015/4/28, 25, 16, , 9, , 3
2015/4/29, 33, 15, , 9, , 2
2015/4/30, 30, 12, , 9, , 3
2015/5/1, 27, 10, , 6, , 2
2015/5/2, 25, 7, , 7, , 3
2015/5/3, 13, 9, , 9, , 3
2015/5/4, 24, 12, , 11, , 4
2015/5/5, 36, 17, , 13, , 4
2015/5/6, 41, 16, , 18, , 5
2015/5/7, 35, 26, , 10, , 4
2015/5/8, 40, 27, , 8, , 3
2015/5/9, 35, 17, , 8, , 3
2015/5/10, 32, 11, , 5, , 2
2015/5/11, 24, 11, , 9, , 3
2015/5/12, 25, 15, , 9, , 3
