,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
4/4/2020,Kochi,JP,3.4,2.8,35.2,17.0,65.0,2.9
4/4/2020,Kolkata,IN,4.3,7.2,26.2,72.0,144.0,6.0
4/4/2020,Konya,TR,5.9,25.6,20.3,22.0,59.0,6.3
4/4/2020,Kraków,PL,6.2,12.0,26.3,37.0,87.0,2.5
4/4/2020,Kumamoto,JP,2.3,5.6,44.8,20.0,61.0,1.5
4/4/2020,Kunming,CN,9.1,11.9,42.3,69.0,157.0,5.1
4/4/2020,Kyoto,JP,4.5,10.2,37.6,20.0,59.0,4.3
4/4/2020,Lampang,TH,0.1,2.4,23.3,77.0,161.0,1.1
4/4/2020,Lanzhou,CN,7.3,21.1,22.8,47.0,97.0,3.1
4/4/2020,Las Palmas de Gran Canaria,ES,0.1,2.3,23.2,13.0,21.0,2.1
4/4/2020,Las Vegas,US,0.1,4.1,18.3,17.0,19.0,0.3
4/4/2020,Leeds,GB,4.2,5.2,24.2,10.0,25.0,0.9
4/4/2020,Lhasa,CN,3.7,4.2,43.9,26.0,30.0,3.6
4/4/2020,Lima,PE,4.8,4.7,5.7,22.0,50.0,12.2
4/4/2020,Liège,BE,0.1,7.4,25.2,11.0,30.0,1.1
4/4/2020,London,GB,5.0,11.5,21.8,15.0,46.0,1.3
4/4/2020,Macau,MO,6.7,15.4,9.6,24.0,61.0,1.5
4/4/2020,Madrid,ES,0.1,5.5,29.0,10.0,30.0,2.1
4/4/2020,Marseille,FR,0.1,9.2,31.6,22.0,57.0,0.6
4/4/2020,Matsuyama,JP,3.4,8.4,38.4,16.0,59.0,2.9
4/4/2020,Melbourne,AU,0.3,3.8,15.2,6.0,11.0,0.2
4/4/2020,Mexico City,MX,6.7,13.0,26.8,33.0,68.0,2.9
4/4/2020,Middelburg,ZA,0.4,2.3,7.0,4.0,13.0,0.6
4/4/2020,Milan,IT,0.1,28.8,51.9,42.0,102.0,3.6
4/4/2020,Milwaukee,US,1.7,2.8,15.5,9.0,25.0,0.2
4/4/2020,Miskolc,HU,3.5,4.4,28.4,26.0,59.0,2.0
4/4/2020,Mokpo,KR,4.5,9.3,26.4,51.0,70.0,4.3
4/4/2020,Monterrey,MX,6.8,6.1,10.4,26.0,53.0,6.3
4/4/2020,Morelia,MX,6.4,4.7,28.3,30.0,60.0,7.7
4/4/2020,Moscow,RU,1.7,6.8,25.9,14.0,34.0,1.0
4/4/2020,Mumbai,IN,3.8,3.1,11.4,60.0,85.0,3.0
4/4/2020,Muzaffarnagar,IN,9.2,2.8,7.6,66.0,99.0,6.1
4/4/2020,Nagasaki,JP,4.5,5.6,44.8,20.0,57.0,1.5
4/4/2020,Nagoya,JP,4.5,11.2,38.4,20.0,59.0,2.9
4/4/2020,Nagpur,IN,2.9,5.4,20.4,44.0,80.0,0.8
4/4/2020,Naha,JP,4.5,3.8,36.8,7.0,59.0,1.5
4/4/2020,Nakhon Pathom,TH,0.1,2.4,7.1,36.0,57.0,0.6
4/4/2020,Nanchang,CN,5.5,17.4,27.7,64.0,147.0,3.6
4/4/2020,Nanjing,CN,8.2,15.1,35.8,63.0,114.0,5.1
4/4/2020,Nanning,CN,7.3,8.7,10.2,14.0,42.0,3.6
4/4/2020,Nantes,FR,0.1,5.5,29.6,15.0,50.0,3.8
4/4/2020,Naples,IT,2.8,2.8,36.8,15.0,52.0,0.8
4/4/2020,Nara-shi,JP,3.4,5.6,36.8,20.0,61.0,4.3
4/4/2020,Nashik,IN,3.8,10.1,30.5,41.0,124.0,1.1
4/4/2020,Newport,GB,2.0,6.4,27.3,15.0,42.0,1.3
4/4/2020,Niigata,JP,2.3,4.7,36.1,13.0,46.0,2.9
4/4/2020,Ningbo,CN,6.4,22.0,27.3,62.0,132.0,6.1
4/4/2020,Nizhniy Novgorod,RU,2.6,4.7,16.7,15.0,51.0,1.6
4/4/2020,Niš,RS,4.8,3.7,31.4,40.0,103.0,11.0
4/4/2020,Novi Sad,RS,6.6,6.2,29.0,41.0,80.0,4.5
4/4/2020,Novosibirsk,RU,3.2,19.2,10.6,18.0,62.0,4.5
4/4/2020,Okayama,JP,3.4,12.1,32.0,18.0,63.0,7.2
4/4/2020,Osaka,JP,3.4,13.0,35.2,20.0,61.0,4.3
4/4/2020,Oviedo,ES,0.1,4.6,20.4,18.0,42.0,2.6
4/4/2020,Pachuca de Soto,MX,8.6,8.1,23.3,26.0,58.0,3.5
4/4/2020,Palma,ES,3.7,1.6,38.6,16.0,28.0,1.6
4/4/2020,Paris,FR,0.1,10.6,24.4,18.0,51.0,0.5
4/4/2020,Patna,IN,7.3,8.3,10.2,65.0,98.0,4.9
4/4/2020,Perth,AU,2.0,2.3,20.0,21.0,36.0,2.9
4/4/2020,Phoenix,US,3.4,5.6,23.3,16.0,25.0,0.1
4/4/2020,Pohang,KR,4.5,9.3,40.8,46.0,72.0,5.8
4/4/2020,Port Elizabeth,ZA,2.3,1.0,7.0,18.0,34.0,5.6
4/4/2020,Potsdam,DE,0.1,7.8,34.6,11.0,25.0,1.5
4/4/2020,Pretoria,ZA,8.4,3.7,4.5,11.0,42.0,1.6
4/4/2020,Pristina,XK,17.5,6.1,33.8,27.0,77.0,7.7
4/4/2020,Pécs,HU,3.4,3.5,28.3,27.0,57.0,1.8
4/4/2020,Płock,PL,4.5,5.5,20.4,17.0,52.0,1.0
4/4/2020,Qingdao,CN,0.1,9.6,30.5,80.0,68.0,2.6
4/4/2020,Qinhuangdao,CN,0.1,4.2,29.7,52.0,55.0,4.1
4/4/2020,Qiqihar,CN,2.8,4.6,33.3,23.0,46.0,3.6
4/4/2020,Rayong,TH,0.1,3.5,10.3,31.0,53.0,1.1
4/4/2020,Rijeka,HR,0.1,0.9,39.0,15.0,53.0,1.8
4/4/2020,Rome,IT,0.1,6.9,30.5,17.0,55.0,0.4
4/4/2020,Saint Paul,US,3.0,6.5,18.4,9.0,25.0,1.5
4/4/2020,Saint Petersburg,RU,1.3,2.7,35.9,1.0,2.0,5.5
4/4/2020,Saitama,JP,3.4,9.3,36.8,19.0,59.0,1.5
4/4/2020,Samsun,TR,0.1,28.8,20.8,40.0,65.0,5.8
4/4/2020,Samut Prakan,TH,0.1,2.9,9.5,31.0,68.0,2.7
4/4/2020,Santa Cruz de Tenerife,ES,0.1,3.2,20.8,13.0,21.0,2.6
4/4/2020,Santiago,CL,7.6,14.3,19.2,73.0,86.0,11.5
4/4/2020,Sapporo,JP,2.3,7.5,20.0,16.0,55.0,1.5
4/4/2020,Sejong,KR,4.5,12.1,33.6,54.0,97.0,5.8
4/4/2020,Sendai,JP,3.4,7.5,35.2,13.0,46.0,1.5
4/4/2020,Seongnam-si,KR,4.5,12.1,31.2,58.0,97.0,2.9
4/4/2020,Seoul,KR,4.5,14.9,29.6,57.0,72.0,4.3
4/4/2020,Shanghai,CN,5.5,16.0,34.2,56.0,137.0,4.1
4/4/2020,Shantou,CN,6.4,7.4,32.9,27.0,65.0,4.1
4/4/2020,Shenyang,CN,3.7,5.5,29.3,54.0,61.0,3.1
4/4/2020,Shijiazhuang,CN,0.1,11.5,24.8,113.0,91.0,4.1
4/4/2020,Shillong,IN,2.9,2.3,12.1,75.0,143.0,7.8
4/4/2020,Skopje,MK,3.4,5.2,10.2,25.0,71.0,1.2
4/4/2020,Suncheon,KR,4.5,7.5,49.6,47.0,68.0,4.3
4/4/2020,Surrey,CA,0.1,1.7,10.0,5.0,10.0,0.2
4/4/2020,Suwon,KR,4.5,10.2,32.0,57.0,91.0,4.3
4/4/2020,Swansea,GB,1.8,3.2,30.1,17.0,30.0,0.6
4/4/2020,Sydney,AU,1.2,1.9,16.8,8.0,11.0,2.9
4/4/2020,Szczecin,PL,0.1,4.3,24.6,11.0,32.0,1.4
4/4/2020,Szeged,HU,2.0,7.8,25.3,32.0,78.0,5.4
4/4/2020,São José dos Campos,BR,1.9,4.6,12.2,19.0,34.0,0.6
4/4/2020,São Paulo,BR,1.9,6.0,17.5,20.0,38.0,0.6
4/4/2020,Taichung,TW,3.6,7.5,32.8,25.0,59.0,2.5
4/4/2020,Tainan,TW,4.2,8.4,37.6,44.0,76.0,3.6
4/4/2020,Taipei,TW,3.7,9.3,41.6,27.0,57.0,2.3
4/4/2020,Taitung City,TW,3.9,2.8,32.0,10.0,25.0,1.5
4/4/2020,Taiyuan,CN,4.5,16.0,28.9,59.0,87.0,5.6
4/4/2020,Takamatsu,JP,3.4,7.5,36.1,16.0,53.0,2.9
4/4/2020,Talca,CL,3.0,3.2,13.1,36.0,45.0,1.7
4/4/2020,Taoyuan City,TW,3.8,9.3,40.8,29.0,61.0,2.9
4/4/2020,Tarnów,PL,5.3,10.3,33.2,45.0,91.0,5.8
4/4/2020,Tel Aviv,IL,2.3,4.2,28.1,33.0,60.0,1.5
4/4/2020,Tepic,MX,5.7,10.4,15.7,50.0,42.0,4.8
4/4/2020,Thiruvananthapuram,IN,5.8,3.5,17.0,51.0,92.0,2.1
4/4/2020,Thrissur,IN,7.9,0.6,0.7,40.0,67.0,3.1
4/4/2020,Tokyo,JP,3.4,12.1,38.4,19.0,59.0,2.9
4/4/2020,Toluca,MX,8.2,13.0,27.0,40.0,80.0,5.8
4/4/2020,Toyama,JP,4.5,3.8,36.1,14.0,50.0,1.5
4/4/2020,Trabzon,TR,4.7,10.3,30.2,32.0,73.0,1.8
4/4/2020,Tucson,US,1.6,3.3,32.0,16.0,17.0,0.2
4/4/2020,Ulan Bator,MN,0.1,8.0,9.0,74.0,91.0,7.6
4/4/2020,Ulsan,KR,5.6,12.1,34.4,42.0,76.0,4.3
4/4/2020,Utsunomiya,JP,3.4,7.5,36.8,18.0,57.0,2.9
4/4/2020,Valencia,ES,0.1,1.9,28.9,10.0,34.0,2.6
4/4/2020,Valladolid,ES,0.1,4.2,18.7,9.0,42.0,2.1
4/4/2020,Vancouver,CA,0.1,1.6,10.0,4.0,10.0,0.2
4/4/2020,Vereeniging,ZA,3.2,2.3,5.3,14.0,50.0,2.6
4/4/2020,Visakhapatnam,IN,1.0,12.8,4.8,50.0,79.0,2.3
4/4/2020,Vitória,BR,1.0,2.0,19.4,16.1,19.4,3.5
4/4/2020,Wrocław,PL,3.8,12.2,26.6,30.0,71.0,3.4
4/4/2020,Wuhan,CN,5.8,10.1,33.3,55.0,119.0,3.6
4/4/2020,Xiamen,CN,3.9,6.9,36.2,26.0,65.0,2.6
4/4/2020,Xining,CN,7.3,11.5,31.7,46.0,91.0,4.1
4/4/2020,Xinxiang,CN,8.2,24.3,16.3,89.0,149.0,10.7
4/4/2020,Xi’an,CN,5.5,18.8,13.5,54.0,89.0,4.1
4/4/2020,Xuchang,CN,8.2,20.6,13.9,66.0,154.0,5.6
4/4/2020,Yeosu,KR,5.6,8.4,38.4,43.0,63.0,4.3
4/4/2020,Yinchuan,CN,6.4,15.1,30.9,46.0,78.0,8.2
4/4/2020,Yokohama,JP,3.4,5.6,41.6,16.0,53.0,2.9
4/4/2020,Zenica,BA,4.6,11.5,30.5,50.0,70.0,29.4
4/4/2020,Zhengzhou,CN,7.8,17.4,35.8,87.0,159.0,7.6
4/4/2020,Zhuzhou,CN,5.5,12.8,22.0,58.0,147.0,4.6
4/4/2020,Ürümqi,CN,6.4,11.9,31.7,61.0,72.0,4.1
4/4/2020,İzmit,TR,16.0,13.2,6.5,32.0,68.0,3.1
4/4/2020,Łódź,PL,4.6,9.8,17.1,46.0,99.0,5.8
4/4/2020,Ōita,JP,4.5,8.4,33.6,18.0,61.0,4.3
4/5/2020,Abu Dhabi,AE,0.1,9.6,20.4,85.0,70.0,5.6
4/5/2020,Adapazarı,TR,22.0,4.3,11.4,38.0,85.0,25.6
4/5/2020,Adelaide,AU,1.5,1.4,8.6,13.0,13.0,1.1
4/5/2020,Aguascalientes,MX,9.2,0.1,12.0,24.0,28.0,0.1
4/5/2020,Amsterdam,NL,3.2,6.4,27.9,21.0,53.0,0.5
4/5/2020,Andong,KR,5.6,9.3,33.6,24.0,55.0,5.8
4/5/2020,Ankara,TR,4.5,9.2,9.7,39.0,66.0,2.9
4/5/2020,Antwerpen,BE,0.1,6.0,30.1,23.0,57.0,0.6
4/5/2020,Anyang,CN,4.6,17.0,26.0,90.0,124.0,6.6
4/5/2020,Atlanta,US,3.4,8.4,38.4,20.0,57.0,0.3
4/5/2020,Balıkesir,TR,7.3,5.5,16.0,26.0,57.0,59.3
4/5/2020,Bangkok,TH,0.1,4.1,6.7,26.0,57.0,1.1
4/5/2020,Beijing,CN,3.7,13.3,24.4,66.0,82.0,2.1
4/5/2020,Belfast,GB,1.3,2.3,33.8,19.0,38.0,1.6
4/5/2020,Belgrade,RS,5.3,4.0,32.5,31.0,73.0,6.6
4/5/2020,Bengaluru,IN,6.4,3.5,16.3,53.0,88.0,3.3
4/5/2020,Berlin,DE,0.1,6.4,34.3,20.0,55.0,0.6
4/5/2020,Bhopal,IN,4.1,4.0,7.3,30.0,61.0,3.5
4/5/2020,Bilbao,ES,0.1,1.9,32.5,8.0,25.0,1.6
4/5/2020,Bogotá,CO,4.6,2.1,7.1,11.0,25.0,0.6
4/5/2020,Brescia,IT,0.1,9.6,47.2,20.0,63.0,1.1
4/5/2020,Brisbane,AU,1.9,2.8,7.0,20.0,29.0,0.6
4/5/2020,Bristol,GB,1.8,3.7,32.0,17.0,42.0,1.3
4/5/2020,Brussels,BE,0.1,4.6,31.3,17.0,46.0,1.6
4/5/2020,Budapest,HU,3.8,6.4,33.7,25.0,63.0,2.8
4/5/2020,Buenos Aires,AR,4.0,3.7,7.8,10.0,17.0,2.1
4/5/2020,Burgos,ES,0.1,1.9,32.5,7.0,21.0,2.1
4/5/2020,Bursa,TR,21.1,10.6,15.7,40.0,73.0,4.9
4/5/2020,Busan,KR,3.4,7.5,32.8,31.0,42.0,4.3
4/5/2020,Bydgoszcz,PL,5.9,13.9,23.6,34.0,79.0,3.5
4/5/2020,Calama,CL,1.4,2.4,8.8,29.0,23.0,0.8
4/5/2020,Cardiff,GB,1.8,3.7,28.9,16.0,42.0,1.1
4/5/2020,Chandigarh,IN,2.3,6.6,12.2,46.0,71.0,5.3
4/5/2020,Changchun,CN,10.9,24.3,84.5,118.0,233.0,7.6
4/5/2020,Changsha,CN,7.3,16.5,29.7,57.0,151.0,4.1
4/5/2020,Changwon,KR,4.5,7.5,34.4,29.0,38.0,4.3
4/5/2020,Charleroi,BE,0.1,4.6,35.8,18.0,46.0,1.1
4/5/2020,Chengdu,CN,5.5,15.1,16.7,44.0,93.0,2.6
4/5/2020,Chennai,IN,6.3,3.3,9.1,4.0,65.0,1.5
4/5/2020,Cheongju-si,KR,4.5,11.2,28.9,36.0,61.0,5.8
4/5/2020,Chiang Mai,TH,0.1,7.5,14.6,95.0,187.0,1.1
4/5/2020,Chiba,JP,3.4,5.6,33.6,11.0,38.0,2.9
4/5/2020,Chon Buri,TH,0.1,4.1,11.5,31.0,55.0,1.1
4/5/2020,Chongqing,CN,7.3,15.6,6.1,39.0,89.0,3.1
4/5/2020,Chuncheon,KR,4.5,6.5,28.9,31.0,59.0,4.3
4/5/2020,Concepción,CL,7.2,4.2,10.0,30.0,54.0,2.9
4/5/2020,Copenhagen,DK,2.0,5.2,31.5,16.0,34.0,0.3
4/5/2020,Daegu,KR,4.5,6.5,30.4,30.0,42.0,4.3
4/5/2020,Daejeon,KR,3.4,8.4,28.1,32.0,53.0,2.9
4/5/2020,Darwin,AU,2.4,0.5,3.0,10.0,9.0,0.3
4/5/2020,Delhi,IN,6.8,7.7,15.9,70.0,130.0,7.6
4/5/2020,Denver,US,1.9,4.6,13.0,11.0,17.0,0.6
4/5/2020,Detroit,US,4.5,2.8,18.4,5.0,21.0,2.9
4/5/2020,Donostia / San Sebastián,ES,0.1,2.3,32.9,8.0,25.0,1.1
4/5/2020,Douliu,TW,3.8,8.4,36.8,36.0,68.0,2.9
4/5/2020,East London,ZA,17.6,1.0,9.8,23.0,50.0,8.7
4/5/2020,Edinburgh,GB,0.3,2.8,34.5,11.0,30.0,1.1
4/5/2020,Erzurum,TR,7.6,16.5,28.4,18.0,78.0,2.9
4/5/2020,Eskişehir,TR,0.6,14.1,26.5,25.0,52.0,1.5
4/5/2020,Fukuoka,JP,3.4,2.8,38.4,10.0,38.0,2.9
4/5/2020,Fushun,CN,5.5,10.6,26.9,61.0,109.0,8.2
4/5/2020,Fuzhou,CN,6.4,12.8,50.6,47.0,85.0,3.1
4/5/2020,Gandhinagar,IN,5.0,11.1,5.9,64.0,99.0,4.9
4/5/2020,Gdańsk,PL,3.6,5.7,29.3,22.0,66.0,1.5
4/5/2020,Ghāziābād,IN,12.0,10.8,20.4,81.0,151.0,7.3
4/5/2020,Gifu-shi,JP,3.4,1.9,35.2,7.0,25.0,4.3
4/5/2020,Guadalajara,MX,4.4,4.7,26.4,23.0,65.0,1.2
4/5/2020,Guiyang,CN,5.5,5.1,28.9,57.0,119.0,3.6
4/5/2020,Gwangju,KR,3.4,7.5,30.4,30.0,42.0,4.3
4/5/2020,Győr,HU,4.3,6.3,25.3,22.0,63.0,1.1
4/5/2020,Haarlem,NL,2.5,7.2,26.9,21.0,53.0,0.8
4/5/2020,Haifa,IL,3.4,3.1,32.8,60.0,60.0,0.9
4/5/2020,Haikou,CN,7.3,3.2,28.9,18.0,34.0,1.6
4/5/2020,Hamburg,DE,0.1,6.0,30.9,17.0,50.0,3.1
4/5/2020,Hangzhou,CN,4.6,13.8,31.3,50.0,61.0,3.1
4/5/2020,Hanoi,VN,4.0,1.0,6.0,7.0,27.0,5.0
4/5/2020,Harbin,CN,4.6,8.3,35.4,21.0,53.0,6.1
4/5/2020,Hefei,CN,4.6,13.8,27.3,60.0,63.0,4.1
4/5/2020,Hegang,CN,3.9,1.9,32.9,19.0,57.0,3.6
4/5/2020,Hiroshima,JP,3.4,1.9,36.8,10.0,34.0,1.5
4/5/2020,Hong Kong,HK,6.7,9.9,21.2,17.0,52.0,1.6
4/5/2020,Hsinchu,TW,3.2,6.5,43.2,30.0,59.0,2.9
4/5/2020,Hyderabad,IN,3.8,4.5,10.7,49.0,89.0,3.1
4/5/2020,Hāpur,IN,12.5,8.8,5.4,95.0,142.0,6.8
4/5/2020,Incheon,KR,4.5,9.3,34.4,42.0,61.0,5.8
4/5/2020,Istanbul,TR,18.0,5.0,43.2,21.0,55.0,9.6
4/5/2020,Jacksonville,US,3.7,2.9,16.7,16.0,46.0,0.3
4/5/2020,Jaipur,IN,5.1,4.1,23.8,51.0,69.0,6.1
4/5/2020,Jeju City,KR,3.4,5.6,37.6,36.0,46.0,2.9
4/5/2020,Jeonju,KR,3.4,8.4,31.2,34.0,53.0,4.3
4/5/2020,Jieyang,CN,6.4,8.3,30.1,33.0,82.0,4.1
4/5/2020,Jinan,CN,0.1,14.2,34.2,85.0,97.0,5.6
4/5/2020,Johannesburg,ZA,5.5,4.6,4.2,19.0,61.0,1.1
4/5/2020,Kagoshima,JP,1.2,3.8,38.4,18.0,53.0,1.5
4/5/2020,Kanazawa,JP,2.3,1.9,34.4,8.0,25.0,1.5
4/5/2020,Kaohsiung,TW,5.2,11.2,28.9,48.0,85.0,4.0
4/5/2020,Katowice,PL,2.1,5.3,31.0,24.0,76.0,3.7
4/5/2020,Kayseri,TR,5.0,0.1,4.0,38.0,81.0,1.5
4/5/2020,Kecskemét,HU,3.0,2.2,39.5,20.0,52.0,2.2
4/5/2020,Keelung,TW,3.2,2.8,43.2,28.0,57.0,2.9
4/5/2020,Kobe,JP,2.3,1.9,35.2,7.0,30.0,1.5
4/5/2020,Kochi,JP,2.3,1.9,37.6,8.0,30.0,1.5
4/5/2020,Kolkata,IN,3.9,5.7,20.0,62.0,119.0,4.8
4/5/2020,Konya,TR,5.8,14.0,16.2,35.0,86.0,4.4
4/5/2020,Kraków,PL,6.2,9.0,37.6,32.0,80.0,2.7
4/5/2020,Kumamoto,JP,1.2,2.8,37.6,13.0,46.0,1.5
4/5/2020,Kunming,CN,8.2,9.6,32.5,57.0,134.0,4.1
4/5/2020,Kyoto,JP,2.3,1.9,36.1,9.0,25.0,2.9
4/5/2020,Lampang,TH,0.1,2.4,23.3,77.0,162.0,1.1
4/5/2020,Lanzhou,CN,9.1,29.3,27.7,59.0,102.0,4.6
4/5/2020,Las Vegas,US,0.1,1.5,17.9,15.0,21.0,0.2
4/5/2020,Leeds,GB,3.7,5.9,32.2,18.0,42.0,1.7
4/5/2020,Lhasa,CN,4.6,5.1,44.3,24.0,42.0,3.1
4/5/2020,Lima,PE,4.7,4.7,5.8,21.0,51.0,12.1
4/5/2020,Liège,BE,0.1,4.6,36.2,15.0,38.0,1.1
4/5/2020,London,GB,4.8,7.1,27.8,15.0,40.0,1.4
4/5/2020,Macau,MO,6.3,13.9,8.3,21.0,50.0,1.4
4/5/2020,Madrid,ES,0.1,3.2,28.9,10.0,30.0,1.6
4/5/2020,Marseille,FR,0.1,5.3,38.7,18.0,53.0,0.6
4/5/2020,Matsuyama,JP,5.6,3.8,33.6,9.0,30.0,1.5
4/5/2020,Melbourne,AU,0.9,2.8,12.8,8.0,11.0,0.2
4/5/2020,Mexico City,MX,6.7,10.2,28.9,30.0,63.0,2.9
4/5/2020,Middelburg,ZA,1.3,4.2,5.7,18.0,46.0,3.6
4/5/2020,Milan,IT,0.1,17.0,46.8,28.0,78.0,2.6
4/5/2020,Milwaukee,US,1.5,3.2,25.0,8.0,27.0,0.2
4/5/2020,Miskolc,HU,3.5,4.0,27.0,24.0,60.0,2.6
4/5/2020,Mokpo,KR,3.4,3.8,32.0,35.0,53.0,2.9
4/5/2020,Monterrey,MX,5.9,3.2,17.6,18.0,50.0,5.3
4/5/2020,Morelia,MX,5.2,4.9,20.3,25.0,53.0,285.0
4/5/2020,Moscow,RU,2.0,8.7,20.1,14.0,30.0,1.0
4/5/2020,Mumbai,IN,3.6,3.1,9.3,58.0,85.0,2.6
4/5/2020,Muzaffarnagar,IN,13.9,4.0,7.6,86.0,153.0,6.5
4/5/2020,Nagasaki,JP,2.3,2.8,38.4,12.0,34.0,1.5
4/5/2020,Nagoya,JP,2.3,2.8,36.1,8.0,25.0,1.5
4/5/2020,Nagpur,IN,3.8,5.6,12.1,28.0,63.0,0.6
4/5/2020,Naha,JP,3.4,2.8,44.0,7.0,42.0,2.9
4/5/2020,Nakhon Pathom,TH,0.1,1.2,8.7,33.0,55.0,1.1
4/5/2020,Nanchang,CN,6.4,15.6,30.5,72.0,153.0,4.6
4/5/2020,Nanjing,CN,6.4,14.2,32.9,50.0,59.0,4.1
4/5/2020,Nanning,CN,7.3,10.1,11.8,15.0,42.0,4.1
4/5/2020,Nantes,FR,0.1,2.3,31.6,10.0,35.0,4.3
4/5/2020,Naples,IT,3.1,3.1,34.3,21.0,57.0,0.7
4/5/2020,Nara-shi,JP,2.3,1.9,36.1,8.0,25.0,2.9
4/5/2020,Nashik,IN,4.0,10.4,35.1,43.0,110.0,0.9
4/5/2020,Newport,GB,1.8,5.5,27.7,18.0,46.0,1.3
4/5/2020,Niigata,JP,3.4,1.9,35.2,8.0,25.0,1.5
4/5/2020,Ningbo,CN,4.6,11.0,43.9,34.0,46.0,4.1
4/5/2020,Nizhniy Novgorod,RU,2.4,9.1,13.8,3.0,10.0,4.4
4/5/2020,Niš,RS,3.7,1.8,33.2,22.0,71.0,7.2
4/5/2020,Novi Sad,RS,8.3,3.3,30.9,32.0,75.0,4.2
4/5/2020,Novosibirsk,RU,2.7,11.9,13.4,11.0,42.0,3.9
4/5/2020,Okayama,JP,1.2,2.8,33.6,9.0,34.0,4.3
4/5/2020,Osaka,JP,2.3,2.8,35.2,8.0,25.0,2.9
4/5/2020,Oviedo,ES,0.1,2.8,28.5,11.0,21.0,2.6
4/5/2020,Pachuca de Soto,MX,8.1,5.9,23.8,21.0,61.0,2.8
4/5/2020,Palma,ES,3.7,1.4,42.7,12.0,24.0,1.6
4/5/2020,Paris,FR,0.1,7.1,30.1,15.0,44.0,0.4
4/5/2020,Patna,IN,8.0,9.1,11.4,63.0,122.0,4.7
4/5/2020,Phoenix,US,3.4,3.2,27.2,12.0,20.0,0.1
4/5/2020,Pohang,KR,3.4,7.5,32.8,30.0,34.0,4.3
4/5/2020,Port Elizabeth,ZA,1.0,1.0,11.0,17.0,25.0,6.1
4/5/2020,Potsdam,DE,0.1,6.0,38.6,21.0,56.0,2.1
4/5/2020,Pretoria,ZA,4.0,3.2,4.5,18.0,76.0,1.1
4/5/2020,Pristina,XK,16.6,3.9,36.2,22.0,60.0,5.2
4/5/2020,Pécs,HU,3.5,3.0,31.0,26.0,60.0,1.9
4/5/2020,Płock,PL,5.0,8.9,26.5,24.0,65.0,1.5
4/5/2020,Qingdao,CN,0.1,11.5,28.9,50.0,55.0,3.1
4/5/2020,Qinhuangdao,CN,0.1,15.1,26.0,63.0,72.0,11.7
4/5/2020,Qiqihar,CN,4.9,8.3,39.4,54.0,99.0,5.1
4/5/2020,Rayong,TH,0.1,2.9,11.9,32.0,55.0,0.6
4/5/2020,Rome,IT,0.1,5.1,32.5,19.0,55.0,0.5
4/5/2020,Saint Petersburg,RU,1.6,2.8,35.1,1.0,2.0,7.0
4/5/2020,Saitama,JP,3.4,4.7,31.2,9.0,30.0,1.5
4/5/2020,Samsun,TR,0.1,29.3,19.1,45.0,58.0,5.3
4/5/2020,Samut Prakan,TH,0.1,2.9,12.3,38.0,74.0,2.7
4/5/2020,Santiago,CL,5.2,9.9,15.2,57.0,72.0,12.2
4/5/2020,Sejong,KR,4.5,10.2,32.8,36.0,61.0,5.8
4/5/2020,Seongnam-si,KR,3.4,10.2,28.9,49.0,65.0,4.3
4/5/2020,Seoul,KR,4.5,11.2,31.2,46.0,65.0,4.3
4/5/2020,Shanghai,CN,3.4,7.8,37.0,38.0,53.0,3.1
4/5/2020,Shantou,CN,5.5,7.4,35.8,30.0,70.0,4.1
4/5/2020,Shenyang,CN,6.4,22.4,22.0,73.0,151.0,6.1
4/5/2020,Shijiazhuang,CN,0.1,16.5,22.8,81.0,95.0,7.6
4/5/2020,Shillong,IN,2.9,3.9,15.3,82.0,143.0,8.1
4/5/2020,Skopje,MK,2.7,3.9,15.4,19.0,53.0,1.0
4/5/2020,Suncheon,KR,4.5,4.7,37.6,24.0,30.0,2.9
4/5/2020,Surrey,CA,0.1,3.0,10.9,7.0,14.0,0.2
4/5/2020,Suwon,KR,4.5,9.3,32.0,41.0,61.0,4.3
4/5/2020,Swansea,GB,2.3,2.8,32.1,21.0,38.0,0.6
4/5/2020,Szczecin,PL,0.1,3.8,33.4,18.0,58.0,1.3
4/5/2020,Szeged,HU,1.9,9.1,24.7,22.0,60.0,5.2
4/5/2020,São José dos Campos,BR,1.0,2.8,15.5,16.0,30.0,1.1
4/5/2020,São Paulo,BR,2.8,6.0,16.7,19.0,42.0,1.1
4/5/2020,Taichung,TW,3.9,7.5,35.2,29.0,59.0,2.5
4/5/2020,Tainan,TW,4.2,7.5,37.4,44.0,76.0,2.9
4/5/2020,Taipei,TW,4.2,9.3,40.5,34.0,61.0,1.5
4/5/2020,Taitung City,TW,3.5,2.8,38.0,20.0,42.0,1.5
4/5/2020,Taiyuan,CN,5.7,20.2,23.2,89.0,124.0,8.2
4/5/2020,Takamatsu,JP,2.3,2.8,36.8,9.0,25.0,2.9
4/5/2020,Talca,CL,2.3,0.6,15.4,29.0,40.0,1.4
4/5/2020,Taoyuan City,TW,3.8,5.7,43.2,39.0,59.0,2.2
4/5/2020,Tarnów,PL,5.5,4.7,37.9,38.0,84.0,3.4
4/5/2020,Tel Aviv,IL,2.3,6.6,34.5,71.0,74.0,1.3
4/5/2020,Tepic,MX,4.7,11.7,16.6,46.0,42.0,4.3
